Marker,Name,Major_Coefficient,Parent_Name,Minor_Coefficient,Queried,Queried_Marker,Queried_Name,Queried_Parent_Name
Tmem200a,BC5C,,BC,0.273923514736028,Queried,Tmem200a,BC5C,BC
Csmd1,BC5C,,BC,0.462233201403908,Queried,Csmd1,BC5C,BC
Tenm2,BC5C,,BC,0.522759752791731,Queried,Tenm2,BC5C,BC
Cntn5,BC5C,,BC,0.452720714798529,Queried,Cntn5,BC5C,BC
Pcdh7,BC5D,,BC,0.483705289252256,Queried,Pcdh7,BC5D,BC
Edil3,BC5D,,BC,0.182181034348696,Queried,Edil3,BC5D,BC
Epha7,BC5D,,BC,0.27354892369935,Queried,Epha7,BC5D,BC
Kcnd2,BC5D,,BC,0.314345890577405,Queried,Kcnd2,BC5D,BC
Atp2b1,BC5D,,BC,0.269627689386347,Queried,Atp2b1,BC5D,BC
Schip1,BC5D,,BC,0.317062112742123,Queried,Schip1,BC5D,BC
Rgs7,BC5D,,BC,0.207234691399178,Queried,Rgs7,BC5D,BC
Adarb2,BC5D,,BC,0.329238800019814,Queried,Adarb2,BC5D,BC
Esrrg,BC5D,,BC,0.188518414225842,Queried,Esrrg,BC5D,BC
Cadm2,BC5D,,BC,0.271269651893856,Queried,Cadm2,BC5D,BC
Nrg3,BC5D,,BC,0.576386885103986,Queried,Nrg3,BC5D,BC
Gngt1,BC5D,,BC,0.203296047236286,Queried,Gngt1,BC5D,BC
Hcn1,BC5D,,BC,0.243825756253867,Queried,Hcn1,BC5D,BC
Dach1,BC5D,,BC,0.191011536675115,Queried,Dach1,BC5D,BC
Kirrel3,BC5D,,BC,0.833596951690896,Queried,Kirrel3,BC5D,BC
Nfia,BC5D,,BC,0.346372775379022,Queried,Nfia,BC5D,BC
Mdga2,BC5D,,BC,0.290402211213591,Queried,Mdga2,BC5D,BC
Meis2,BC5D,,BC,0.494692933255733,Queried,Meis2,BC5D,BC
Unc13c,BC6,,BC,0.364028969263482,Queried,Unc13c,BC6,BC
Scg2,BC6,,BC,0.66805305692773,Queried,Scg2,BC6,BC
Ryr3,BC6,,BC,0.392518021191006,Queried,Ryr3,BC6,BC
Scgn,BC6,,BC,0.425299147898135,Queried,Scgn,BC6,BC
Cntn5,BC6,,BC,0.393551482316685,Queried,Cntn5,BC6,BC
Ptprm,BC6,,BC,0.725501866679466,Queried,Ptprm,BC6,BC
Gpc6,BC6,,BC,0.711355333913465,Queried,Gpc6,BC6,BC
Grid2,BC6,,BC,0.523427279746167,Queried,Grid2,BC6,BC
Gnb3,BC6,,BC,0.339530764400613,Queried,Gnb3,BC6,BC
Isl1,BC6,,BC,0.32530566729139,Queried,Isl1,BC6,BC
Grid1,BC6,,BC,0.337235155820812,Queried,Grid1,BC6,BC
Otx2os1,BC6,,BC,0.333879304686033,Queried,Otx2os1,BC6,BC
Cdh18,BC6,,BC,0.482739480942974,Queried,Cdh18,BC6,BC
Guk1,BC6,,BC,0.390183216734419,Queried,Guk1,BC6,BC
Trpm1,BC6,,BC,0.37421660541956,Queried,Trpm1,BC6,BC
Chst9,BC6,,BC,0.545084952422241,Queried,Chst9,BC6,BC
Cck,BC6,,BC,0.710003952992204,Queried,Cck,BC6,BC
Kcnab1,BC7,,BC,0.359188863064151,Queried,Kcnab1,BC7,BC
Cdh9,BC7,,BC,0.344601727087176,Queried,Cdh9,BC7,BC
Gabrr2,BC7,,BC,0.277085449150388,Queried,Gabrr2,BC7,BC
Pcdh9,BC7,,BC,0.307844886893823,Queried,Pcdh9,BC7,BC
Chrm3,BC7,,BC,0.464320667754336,Queried,Chrm3,BC7,BC
Dlgap2,BC7,,BC,0.265488188930687,Queried,Dlgap2,BC7,BC
Tmsb10,BC7,,BC,0.552999923005641,Queried,Tmsb10,BC7,BC
Il1rapl2,BC7,,BC,0.627737684810151,Queried,Il1rapl2,BC7,BC
Adcy2,BC7,,BC,0.344999456925907,Queried,Adcy2,BC7,BC
Pcp2,BC7,,BC,0.350080138183821,Queried,Pcp2,BC7,BC
Reln,BC7,,BC,0.319699151840486,Queried,Reln,BC7,BC
Sox5,BC7,,BC,0.418529251905175,Queried,Sox5,BC7,BC
Hs3st4,BC7,,BC,0.431597746407446,Queried,Hs3st4,BC7,BC
Pde1c,BC7,,BC,0.26931990192537,Queried,Pde1c,BC7,BC
Zeb2,BC7,,BC,0.262448237789917,Queried,Zeb2,BC7,BC
Spock3,BC8,,BC,0.499216889291064,Queried,Spock3,BC8,BC
Tenm3,BC8,,BC,0.312509104893595,Queried,Tenm3,BC8,BC
Tenm2,BC8,,BC,0.502264422185347,Queried,Tenm2,BC8,BC
Stmn1,BC8,,BC,0.338593882834418,Queried,Stmn1,BC8,BC
Sybu,BC8,,BC,0.415831596287061,Queried,Sybu,BC8,BC
Unc5d,BC8,,BC,0.356558328921158,Queried,Unc5d,BC8,BC
Zfp804a,BC8,,BC,0.326431497462099,Queried,Zfp804a,BC8,BC
Nrg1_ensmusg00000062991,BC8,,BC,0.336391802022122,Queried,Nrg1_ENSMUSG00000062991,BC8,BC
Lrp1b,BC8,,BC,0.657922505206796,Queried,Lrp1b,BC8,BC
Cntnap2,BC8,,BC,0.377743217831337,Queried,Cntnap2,BC8,BC
Lsamp,BC8,,BC,0.486787397023953,Queried,Lsamp,BC8,BC
Npas3,BC8,,BC,0.449051551019064,Queried,Npas3,BC8,BC
Dmd,BC8,,BC,0.317102953350633,Queried,Dmd,BC8,BC
C130073e24rik,BC8,,BC,0.574722882008747,Queried,C130073E24Rik,BC8,BC
Csmd3,BC8,,BC,0.957313675841899,Queried,Csmd3,BC8,BC
Pcdh7,BC8,,BC,0.637150421835927,Queried,Pcdh7,BC8,BC
Adarb2,BC8,,BC,0.501822266565026,Queried,Adarb2,BC8,BC
Plcb1,BC8,,BC,0.390587615772609,Queried,Plcb1,BC8,BC
Kcnab1,BC9,,BC,0.388749033653503,Queried,Kcnab1,BC9,BC
Rpgrip1,BC9,,BC,0.245313396971604,Queried,Rpgrip1,BC9,BC
Cpne9,BC9,,BC,0.449289651572957,Queried,Cpne9,BC9,BC
Gngt2,BC9,,BC,0.156399764581399,Queried,Gngt2,BC9,BC
Cttnbp2,BC9,,BC,0.17005409265996,Queried,Cttnbp2,BC9,BC
Kirrel3,BC9,,BC,0.232522355777938,Queried,Kirrel3,BC9,BC
Lrp1b,BC9,,BC,0.373346835557748,Queried,Lrp1b,BC9,BC
Tshz2,BC9,,BC,0.319596435020569,Queried,Tshz2,BC9,BC
Chgb,BC9,,BC,0.159230928417999,Queried,Chgb,BC9,BC
Map1b,BC9,,BC,0.225982754254075,Queried,Map1b,BC9,BC
Snhg11,BC9,,BC,0.217661493200713,Queried,Snhg11,BC9,BC
Ntrk3,BC9,,BC,0.249286555985281,Queried,Ntrk3,BC9,BC
Pcdh11x,BC9,,BC,0.35899462100385,Queried,Pcdh11x,BC9,BC
Adarb2,BC9,,BC,0.222512745401767,Queried,Adarb2,BC9,BC
Tenm1,BC9,,BC,0.441366402097025,Queried,Tenm1,BC9,BC
Unc5d,BC9,,BC,0.163839887522182,Queried,Unc5d,BC9,BC
Prkca,RBC,,BC,0.645918262721922,Queried,Prkca,RBC,BC
Zbtb20,RBC,,BC,0.243013117029296,Queried,Zbtb20,RBC,BC
Asic2,RBC,,BC,0.27039863956556,Queried,Asic2,RBC,BC
Calm1,RBC,,BC,0.453932713576138,Queried,Calm1,RBC,BC
Car8,RBC,,BC,0.298746586446016,Queried,Car8,RBC,BC
Gm20754,RBC,,BC,0.208271583443436,Queried,Gm20754,RBC,BC
Trpm1,RBC,,BC,0.315178396818877,Queried,Trpm1,RBC,BC
Chgb,RBC,,BC,0.441074223577494,Queried,Chgb,RBC,BC
Cntn4,RBC,,BC,0.58963237479865,Queried,Cntn4,RBC,BC
Kcnmb2,RBC,,BC,0.239094624029127,Queried,Kcnmb2,RBC,BC
Lrrtm4,RBC,,BC,0.355036591867049,Queried,Lrrtm4,RBC,BC
Pcp2,RBC,,BC,0.572268715229043,Queried,Pcp2,RBC,BC
Pcp4,RBC,,BC,0.676402978136405,Queried,Pcp4,RBC,BC
Cep112,RBC,,BC,0.245313725491608,Queried,Cep112,RBC,BC
Ablim1,RBC,,BC,0.306923313909095,Queried,Ablim1,RBC,BC
Arl6ip1,UNASSIGNED_MICROGLIA,,MICROGLIA,0.133167824617615,Queried,Arl6ip1,UNASSIGNED_Microglia,Microglia
Tuba1b,UNASSIGNED_MICROGLIA,,MICROGLIA,0.223185602324064,Queried,Tuba1b,UNASSIGNED_Microglia,Microglia
Stmn1,UNASSIGNED_MICROGLIA,,MICROGLIA,0.250477280099594,Queried,Stmn1,UNASSIGNED_Microglia,Microglia
Selenop,CYCLING_MICROGLIA,,MICROGLIA,0.105766157090911,Queried,Selenop,CYCLING_MICROGLIA,Microglia
Rps28,CYCLING_MICROGLIA,,MICROGLIA,0.105922401164827,Queried,Rps28,CYCLING_MICROGLIA,Microglia
Rps27,CYCLING_MICROGLIA,,MICROGLIA,0.128440836374601,Queried,Rps27,CYCLING_MICROGLIA,Microglia
Psap,CYCLING_MICROGLIA,,MICROGLIA,0.0904067536695914,Queried,Psap,CYCLING_MICROGLIA,Microglia
Nfkbia,UNASSIGNED_MICROGLIA,,MICROGLIA,0.106665570385976,Queried,Nfkbia,UNASSIGNED_Microglia,Microglia
Malat1,CYCLING_MICROGLIA,,MICROGLIA,0.279546881163169,Queried,Malat1,CYCLING_MICROGLIA,Microglia
Hspa1a,CYCLING_MICROGLIA,,MICROGLIA,0.145989897191052,Queried,Hspa1a,CYCLING_MICROGLIA,Microglia
Tubb5,UNASSIGNED_MICROGLIA,,MICROGLIA,0.174507676662724,Queried,Tubb5,UNASSIGNED_Microglia,Microglia
Hsp90aa1,CYCLING_MICROGLIA,,MICROGLIA,0.101343667286459,Queried,Hsp90aa1,CYCLING_MICROGLIA,Microglia
Hmgb1,UNASSIGNED_MICROGLIA,,MICROGLIA,0.13932100121972,Queried,Hmgb1,UNASSIGNED_Microglia,Microglia
H2az1,UNASSIGNED_MICROGLIA,,MICROGLIA,0.235895748155528,Queried,H2az1,UNASSIGNED_Microglia,Microglia
Ftl1,CYCLING_MICROGLIA,,MICROGLIA,0.100753943116484,Queried,Ftl1,CYCLING_MICROGLIA,Microglia
Fth1,CYCLING_MICROGLIA,,MICROGLIA,0.0936097516164005,Queried,Fth1,CYCLING_MICROGLIA,Microglia
Fos,CYCLING_MICROGLIA,,MICROGLIA,0.119714020517968,Queried,Fos,CYCLING_MICROGLIA,Microglia
Cxcl10,UNASSIGNED_MICROGLIA,,MICROGLIA,0.11406229991722,Queried,Cxcl10,UNASSIGNED_Microglia,Microglia
Ctsd,CYCLING_MICROGLIA,,MICROGLIA,0.144887903949152,Queried,Ctsd,CYCLING_MICROGLIA,Microglia
Ctsb,CYCLING_MICROGLIA,,MICROGLIA,0.108064794329896,Queried,Ctsb,CYCLING_MICROGLIA,Microglia
Cd74,CYCLING_MICROGLIA,,MICROGLIA,0.139445610709794,Queried,Cd74,CYCLING_MICROGLIA,Microglia
Hmgb2,UNASSIGNED_MICROGLIA,,MICROGLIA,0.153624344299345,Queried,Hmgb2,UNASSIGNED_Microglia,Microglia
Ube2s,UNASSIGNED_MICROGLIA,,MICROGLIA,0.134015357225147,Queried,Ube2s,UNASSIGNED_Microglia,Microglia
Ano3,NOVEL_10,,RGC,0.574556668514194,Queried,Ano3,10_Novel,RGC
Ntng1,NOVEL_10,,RGC,0.320769209075797,Queried,Ntng1,10_Novel,RGC
Tmeff2,NOVEL_10,,RGC,0.290361949980991,Queried,Tmeff2,10_Novel,RGC
Pou6f2,NOVEL_10,,RGC,0.329514773717582,Queried,Pou6f2,10_Novel,RGC
Auts2,NOVEL_10,,RGC,0.316104603948324,Queried,Auts2,10_Novel,RGC
Robo1,NOVEL_10,,RGC,0.424351918300961,Queried,Robo1,10_Novel,RGC
Fat3,NOVEL_10,,RGC,0.278458021398578,Queried,Fat3,10_Novel,RGC
Tmsb4x,NOVEL_10,,RGC,0.264437047017455,Queried,Tmsb4x,10_Novel,RGC
Nlgn1,NOVEL_10,,RGC,0.247922457277645,Queried,Nlgn1,10_Novel,RGC
Mgat4c,NOVEL_10,,RGC,0.246911138706848,Queried,Mgat4c,10_Novel,RGC
Enox1,NOVEL_10,,RGC,0.229960181027973,Queried,Enox1,10_Novel,RGC
Hcn1,NOVEL_10,,RGC,0.289486775827471,Queried,Hcn1,10_Novel,RGC
Pcdh9,NOVEL_10,,RGC,0.541002888781876,Queried,Pcdh9,10_Novel,RGC
Tafa1,NOVEL_10,,RGC,0.371916083216092,Queried,Tafa1,10_Novel,RGC
Igf1,NOVEL_10,,RGC,0.318865135765196,Queried,Igf1,10_Novel,RGC
Dab1,NOVEL_10,,RGC,0.267964968218183,Queried,Dab1,10_Novel,RGC
Mmp9,NOVEL_10,,RGC,0.347932167133776,Queried,Mmp9,10_Novel,RGC
Sdk1,NOVEL_10,,RGC,0.378655674518976,Queried,Sdk1,10_Novel,RGC
Hs6st3,NOVEL_11,,RGC,0.388177238931739,Queried,Hs6st3,11_Novel,RGC
Pex5l,NOVEL_11,,RGC,0.451471165237519,Queried,Pex5l,11_Novel,RGC
Cntn5,NOVEL_11,,RGC,0.361258681287981,Queried,Cntn5,11_Novel,RGC
Tac1,NOVEL_11,,RGC,0.583580799313964,Queried,Tac1,11_Novel,RGC
Ntng1,NOVEL_11,,RGC,0.25349716787264,Queried,Ntng1,11_Novel,RGC
Sgcz,NOVEL_11,,RGC,0.340989732314679,Queried,Sgcz,11_Novel,RGC
Cplx2,NOVEL_11,,RGC,0.306993695513706,Queried,Cplx2,11_Novel,RGC
Cdh4,NOVEL_11,,RGC,0.307955410955417,Queried,Cdh4,11_Novel,RGC
Ebf3,NOVEL_11,,RGC,0.464931881919553,Queried,Ebf3,11_Novel,RGC
Gabrg3,NOVEL_11,,RGC,0.28336256656217,Queried,Gabrg3,11_Novel,RGC
Chrm3,NOVEL_11,,RGC,0.531264691363627,Queried,Chrm3,11_Novel,RGC
Pvalb,NOVEL_11,,RGC,0.383549959981678,Queried,Pvalb,11_Novel,RGC
Sdk1,NOVEL_11,,RGC,0.406777531938607,Queried,Sdk1,11_Novel,RGC
Khdrbs2,NOVEL_11,,RGC,0.238524328841934,Queried,Khdrbs2,11_Novel,RGC
Pcp4,NT-OODSGC,,RGC,0.355600334444947,Queried,Pcp4,12_ooDS_NT,RGC
Tcf4,NT-OODSGC,,RGC,0.421654050722119,Queried,Tcf4,12_ooDS_NT,RGC
Chrm3,NT-OODSGC,,RGC,0.42834388169062,Queried,Chrm3,12_ooDS_NT,RGC
Kcnh7,NT-OODSGC,,RGC,0.621009526282929,Queried,Kcnh7,12_ooDS_NT,RGC
Cntn4,NT-OODSGC,,RGC,0.50147419047251,Queried,Cntn4,12_ooDS_NT,RGC
Nell1,NT-OODSGC,,RGC,0.389107754011264,Queried,Nell1,12_ooDS_NT,RGC
Olfm1,NT-OODSGC,,RGC,0.364548047978044,Queried,Olfm1,12_ooDS_NT,RGC
Pde1c,NT-OODSGC,,RGC,0.518563294739124,Queried,Pde1c,12_ooDS_NT,RGC
Cartpt,NT-OODSGC,,RGC,1.22661694366988,Queried,Cartpt,12_ooDS_NT,RGC
Negr1,NT-OODSGC,,RGC,0.348847857726251,Queried,Negr1,12_ooDS_NT,RGC
Alk,NT-OODSGC,,RGC,0.63889382455945,Queried,Alk,12_ooDS_NT,RGC
Cplx1,NT-OODSGC,,RGC,0.727783313811279,Queried,Cplx1,12_ooDS_NT,RGC
Plcb1,NT-OODSGC,,RGC,0.334439741859701,Queried,Plcb1,12_ooDS_NT,RGC
Fstl5,NT-OODSGC,,RGC,0.43620361163852,Queried,Fstl5,12_ooDS_NT,RGC
Ncam2,NT-OODSGC,,RGC,0.52994263614349,Queried,Ncam2,12_ooDS_NT,RGC
Gabrg3,NT-OODSGC,,RGC,0.817636249576005,Queried,Gabrg3,12_ooDS_NT,RGC
Dab1,NT-OODSGC,,RGC,0.554335302214144,Queried,Dab1,12_ooDS_NT,RGC
Rgs6,NT-OODSGC,,RGC,0.418029431886534,Queried,Rgs6,12_ooDS_NT,RGC
Pcdh9,NT-OODSGC,,RGC,0.50449361280899,Queried,Pcdh9,12_ooDS_NT,RGC
Tagln3,NOVEL_13,,RGC,0.313498365948496,Queried,Tagln3,13_Novel,RGC
Nrg1_ensmusg00000062991,NOVEL_13,,RGC,0.863697390372794,Queried,Nrg1_ENSMUSG00000062991,13_Novel,RGC
Dpp10,NOVEL_13,,RGC,0.461360305199338,Queried,Dpp10,13_Novel,RGC
Negr1,NOVEL_13,,RGC,0.300055080008992,Queried,Negr1,13_Novel,RGC
Sdk1,NOVEL_13,,RGC,0.312433458338115,Queried,Sdk1,13_Novel,RGC
Cplx2,NOVEL_13,,RGC,0.526984610845276,Queried,Cplx2,13_Novel,RGC
Slc35f1,NOVEL_13,,RGC,0.478832852067162,Queried,Slc35f1,13_Novel,RGC
Cntn5,NOVEL_13,,RGC,0.899680889132093,Queried,Cntn5,13_Novel,RGC
Pcdh7,NOVEL_13,,RGC,0.30756220806216,Queried,Pcdh7,13_Novel,RGC
Tenm2,NOVEL_13,,RGC,0.391717335320279,Queried,Tenm2,13_Novel,RGC
Cartpt,NOVEL_13,,RGC,0.415049161511324,Queried,Cartpt,13_Novel,RGC
Sv2c,NOVEL_13,,RGC,0.32510762133395,Queried,Sv2c,13_Novel,RGC
Gabrg3,NOVEL_13,,RGC,0.772623080793514,Queried,Gabrg3,13_Novel,RGC
Fstl5,NOVEL_13,,RGC,0.331868647062391,Queried,Fstl5,13_Novel,RGC
Nrxn3,OODS_CCK_14,,RGC,0.443869935870228,Queried,Nrxn3,14_ooDS_Cck,RGC
Kirrel3,OODS_CCK_14,,RGC,0.679059161893394,Queried,Kirrel3,14_ooDS_Cck,RGC
Asic2,OODS_CCK_14,,RGC,0.348640344696811,Queried,Asic2,14_ooDS_Cck,RGC
Grm8,OODS_CCK_14,,RGC,0.314391420870186,Queried,Grm8,14_ooDS_Cck,RGC
Sorcs1,OODS_CCK_14,,RGC,0.368740365768478,Queried,Sorcs1,14_ooDS_Cck,RGC
Cck,OODS_CCK_14,,RGC,0.497164403851518,Queried,Cck,14_ooDS_Cck,RGC
Ncam2,OODS_CCK_14,,RGC,0.336363047461696,Queried,Ncam2,14_ooDS_Cck,RGC
Nalf1,OODS_CCK_14,,RGC,0.289143486216202,Queried,Nalf1,14_ooDS_Cck,RGC
Sema3a,OODS_CCK_14,,RGC,0.429916933895542,Queried,Sema3a,14_ooDS_Cck,RGC
Mgat4c,OODS_CCK_14,,RGC,0.570763437528144,Queried,Mgat4c,14_ooDS_Cck,RGC
Gabrg3,OODS_CCK_14,,RGC,0.353809697402093,Queried,Gabrg3,14_ooDS_Cck,RGC
Astn2,OODS_CCK_14,,RGC,0.280980809524765,Queried,Astn2,14_ooDS_Cck,RGC
Pou6f2,OODS_CCK_14,,RGC,0.299595083137386,Queried,Pou6f2,14_ooDS_Cck,RGC
Nrg1_ensmusg00000062991,OODS_CCK_14,,RGC,0.573007473291066,Queried,Nrg1_ENSMUSG00000062991,14_ooDS_Cck,RGC
Cdh18,OODS_CCK_14,,RGC,0.418354086008331,Queried,Cdh18,14_ooDS_Cck,RGC
Cartpt,OODS_CCK_14,,RGC,1.03414664877288,Queried,Cartpt,14_ooDS_Cck,RGC
Cdh12,OODS_CCK_14,,RGC,0.28648164478081,Queried,Cdh12,14_ooDS_Cck,RGC
Galntl6,NOVEL_15,,RGC,0.335125812284918,Queried,Galntl6,15_Novel,RGC
Asic2,NOVEL_15,,RGC,0.327319637290914,Queried,Asic2,15_Novel,RGC
Kirrel3,NOVEL_15,,RGC,0.613796253056511,Queried,Kirrel3,15_Novel,RGC
Ebf1,NOVEL_15,,RGC,0.297595588845812,Queried,Ebf1,15_Novel,RGC
Cntnap5a,NOVEL_15,,RGC,0.45370764730349,Queried,Cntnap5a,15_Novel,RGC
Hpcal1,NOVEL_15,,RGC,0.315229054531341,Queried,Hpcal1,15_Novel,RGC
Tshz2,NOVEL_15,,RGC,0.346817169027966,Queried,Tshz2,15_Novel,RGC
Penk,NOVEL_15,,RGC,0.29396832203439,Queried,Penk,15_Novel,RGC
Schip1,NOVEL_15,,RGC,0.327063722663966,Queried,Schip1,15_Novel,RGC
Crhbp,NOVEL_15,,RGC,0.595238985491551,Queried,Crhbp,15_Novel,RGC
Nrgn,NOVEL_15,,RGC,0.511829719017275,Queried,Nrgn,15_Novel,RGC
Cartpt,NOVEL_15,,RGC,0.341806622316431,Queried,Cartpt,15_Novel,RGC
Meis2,NOVEL_15,,RGC,0.662556973530827,Queried,Meis2,15_Novel,RGC
Pcdh11x,NOVEL_15,,RGC,0.520603808048743,Queried,Pcdh11x,15_Novel,RGC
Ogfrl1,NOVEL_15,,RGC,0.392913719555398,Queried,Ogfrl1,15_Novel,RGC
Mid1,NOVEL_15,,RGC,0.416901868069714,Queried,Mid1,15_Novel,RGC
Tmsb4x,NOVEL_15,,RGC,0.340949864622741,Queried,Tmsb4x,15_Novel,RGC
Gm32647,DV-OODSGC,,RGC,0.211835049242199,Queried,Gm32647,16_ooDS_DV,RGC
Rgs4,DV-OODSGC,,RGC,0.324397108135432,Queried,Rgs4,16_ooDS_DV,RGC
Opcml,DV-OODSGC,,RGC,0.239427623714368,Queried,Opcml,16_ooDS_DV,RGC
Cartpt,DV-OODSGC,,RGC,1.20176100053938,Queried,Cartpt,16_ooDS_DV,RGC
Pcdh11x,DV-OODSGC,,RGC,0.43161192222814,Queried,Pcdh11x,16_ooDS_DV,RGC
Cplx2,DV-OODSGC,,RGC,0.255243141609211,Queried,Cplx2,16_ooDS_DV,RGC
Alk,DV-OODSGC,,RGC,0.204978673547857,Queried,Alk,16_ooDS_DV,RGC
Crhbp,DV-OODSGC,,RGC,0.259630785469549,Queried,Crhbp,16_ooDS_DV,RGC
Pcp4,DV-OODSGC,,RGC,0.474798355987058,Queried,Pcp4,16_ooDS_DV,RGC
Scg2,DV-OODSGC,,RGC,0.415531104949677,Queried,Scg2,16_ooDS_DV,RGC
Nrsn1,DV-OODSGC,,RGC,0.205650792682979,Queried,Nrsn1,16_ooDS_DV,RGC
Cdh6,DV-OODSGC,,RGC,0.499033389534679,Queried,Cdh6,16_ooDS_DV,RGC
Cntn5,DV-OODSGC,,RGC,0.33082661445602,Queried,Cntn5,16_ooDS_DV,RGC
Hs3st4,DV-OODSGC,,RGC,0.518349052748116,Queried,Hs3st4,16_ooDS_DV,RGC
Tafa1,DV-OODSGC,,RGC,0.33019516247249,Queried,Tafa1,16_ooDS_DV,RGC
Ralyl,DV-OODSGC,,RGC,0.26792165720973,Queried,Ralyl,16_ooDS_DV,RGC
Crhbp,TBR1-S1,,RGC,0.387723184147837,Queried,Crhbp,17_Tbr1_S1,RGC
Csmd1,TBR1-S1,,RGC,0.444013073371768,Queried,Csmd1,17_Tbr1_S1,RGC
Ctxn3,TBR1-S1,,RGC,0.467502119215043,Queried,Ctxn3,17_Tbr1_S1,RGC
Lrrc4c,TBR1-S1,,RGC,0.822877002608065,Queried,Lrrc4c,17_Tbr1_S1,RGC
Cartpt,TBR1-S1,,RGC,0.596141891659613,Queried,Cartpt,17_Tbr1_S1,RGC
Ntng1,TBR1-S1,,RGC,0.559547748317206,Queried,Ntng1,17_Tbr1_S1,RGC
Rprm,TBR1-S1,,RGC,0.517656721968657,Queried,Rprm,17_Tbr1_S1,RGC
Fabp5,TBR1-S1,,RGC,0.403753949183312,Queried,Fabp5,17_Tbr1_S1,RGC
Nrgn,TBR1-S1,,RGC,0.782290864773047,Queried,Nrgn,17_Tbr1_S1,RGC
Nrg1_ensmusg00000062991,TBR1-S1,,RGC,0.647329140911444,Queried,Nrg1_ENSMUSG00000062991,17_Tbr1_S1,RGC
Pcp4,TBR1-S1,,RGC,0.768100625531958,Queried,Pcp4,17_Tbr1_S1,RGC
Hs3st4,TBR1-S1,,RGC,0.533025808312516,Queried,Hs3st4,17_Tbr1_S1,RGC
Cntnap5a,TBR1-S1,,RGC,0.525834329511992,Queried,Cntnap5a,17_Tbr1_S1,RGC
Rgs4,TBR1-S1,,RGC,0.391465273803003,Queried,Rgs4,17_Tbr1_S1,RGC
Kirrel3,TBR1-S1,,RGC,0.54756912129529,Queried,Kirrel3,17_Tbr1_S1,RGC
Dcc,TBR1-S1,,RGC,0.392397520571042,Queried,Dcc,17_Tbr1_S1,RGC
Meis2,TBR1-S1,,RGC,0.827081284836679,Queried,Meis2,17_Tbr1_S1,RGC
Inpp4b,TBR1-S1,,RGC,0.609753543657568,Queried,Inpp4b,17_Tbr1_S1,RGC
Csmd1,NOVEL_18,,RGC,0.30536044732625,Queried,Csmd1,18_Novel,RGC
Lrrtm4,NOVEL_18,,RGC,0.747512793283735,Queried,Lrrtm4,18_Novel,RGC
Mgarp,NOVEL_18,,RGC,0.416064127746915,Queried,Mgarp,18_Novel,RGC
Il1rapl1,NOVEL_18,,RGC,0.300600985615232,Queried,Il1rapl1,18_Novel,RGC
Etl4,NOVEL_18,,RGC,0.318751002724908,Queried,Etl4,18_Novel,RGC
Pou6f2,NOVEL_18,,RGC,0.541565116633521,Queried,Pou6f2,18_Novel,RGC
Cdh18,NOVEL_18,,RGC,0.91532386197242,Queried,Cdh18,18_Novel,RGC
Gnas,NOVEL_18,,RGC,0.326226178383454,Queried,Gnas,18_Novel,RGC
Grin2a,NOVEL_18,,RGC,0.779217633321387,Queried,Grin2a,18_Novel,RGC
Spon1,NOVEL_18,,RGC,0.437775819364262,Queried,Spon1,18_Novel,RGC
Cntnap2,NOVEL_18,,RGC,0.346280412737591,Queried,Cntnap2,18_Novel,RGC
Gabrb1,NOVEL_18,,RGC,0.314954982042561,Queried,Gabrb1,18_Novel,RGC
Edil3,NOVEL_18,,RGC,0.425989490639009,Queried,Edil3,18_Novel,RGC
Pcdh9,NOVEL_18,,RGC,0.673262050862172,Queried,Pcdh9,18_Novel,RGC
Rgs6,NOVEL_18,,RGC,0.360998360770286,Queried,Rgs6,18_Novel,RGC
Kcnh7,NOVEL_19,,RGC,0.405758767869585,Queried,Kcnh7,19_Novel,RGC
Ebf3,NOVEL_19,,RGC,0.434177811084252,Queried,Ebf3,19_Novel,RGC
Inpp4b,NOVEL_19,,RGC,0.360886078975525,Queried,Inpp4b,19_Novel,RGC
Tcf4,NOVEL_19,,RGC,0.664755495994347,Queried,Tcf4,19_Novel,RGC
Tenm1,NOVEL_19,,RGC,0.48469244280704,Queried,Tenm1,19_Novel,RGC
Lrrc4c,NOVEL_19,,RGC,0.653382340991918,Queried,Lrrc4c,19_Novel,RGC
Tafa1,NOVEL_19,,RGC,0.592358339614821,Queried,Tafa1,19_Novel,RGC
Sorcs1,NOVEL_19,,RGC,0.371659842509778,Queried,Sorcs1,19_Novel,RGC
Hs6st3,NOVEL_19,,RGC,0.63037993021439,Queried,Hs6st3,19_Novel,RGC
Negr1,NOVEL_19,,RGC,0.46948955372299,Queried,Negr1,19_Novel,RGC
Ptprd,NOVEL_19,,RGC,0.376892736122498,Queried,Ptprd,19_Novel,RGC
Nell1,NOVEL_19,,RGC,0.602769030591748,Queried,Nell1,19_Novel,RGC
Penk,NOVEL_19,,RGC,0.590557498247825,Queried,Penk,19_Novel,RGC
Alcam,NOVEL_19,,RGC,0.526860686591509,Queried,Alcam,19_Novel,RGC
Schip1,NOVEL_19,,RGC,0.843054305403535,Queried,Schip1,19_Novel,RGC
Csmd3,NOVEL_19,,RGC,0.62722690456213,Queried,Csmd3,19_Novel,RGC
Brinp3,NOVEL_19,,RGC,0.431599136097619,Queried,Brinp3,19_Novel,RGC
Pcdh9,NOVEL_19,,RGC,0.550502264513067,Queried,Pcdh9,19_Novel,RGC
