Cell,Subclass,Ensembl,Gene,Coefficient
RGC,17_Tbr1_S1,ENSMUSG00000020704,Asic2,-0.5350145541100485
RGC,17_Tbr1_S1,ENSMUSG00000050711,Scg2,-0.5333899295520284
RGC,18_Novel,ENSMUSG00000040420,Cdh18,1.6168242467290104
RGC,18_Novel,ENSMUSG00000059003,Grin2a,1.1720524623848494
RGC,18_Novel,ENSMUSG00000022894,Adamts5,1.0940369152181428
RGC,18_Novel,ENSMUSG00000052581,Lrrtm4,1.0862197409627914
RGC,18_Novel,ENSMUSG00000009734,Pou6f2,0.9263884639814942
RGC,18_Novel,ENSMUSG00000017390,Aldoc,0.864224693918185
RGC,18_Novel,ENSMUSG00000038156,Spon1,0.8405324418895724
RGC,18_Novel,ENSMUSG00000030310,Slc6a1,0.8332074620405255
RGC,18_Novel,ENSMUSG00000037428,Vgf,0.8057210572663523
RGC,18_Novel,ENSMUSG00000035566,Pcdh17,0.7983833929580151
RGC,18_Novel,ENSMUSG00000026163,Sphkap,0.7022097409928015
RGC,18_Novel,ENSMUSG00000029212,Gabrb1,0.6923916034682722
RGC,18_Novel,ENSMUSG00000090061,Nwd2,0.6747859610713649
RGC,18_Novel,ENSMUSG00000034755,Pcdh11x,0.6533067577801948
RGC,18_Novel,ENSMUSG00000030772,Dkk3,0.6289033871715829
RGC,18_Novel,ENSMUSG00000056222,Spock1,0.5959183253018304
RGC,18_Novel,ENSMUSG00000022311,Csmd3,0.5802158573431648
RGC,18_Novel,ENSMUSG00000066189,Cacng3,0.554355527562553
RGC,18_Novel,ENSMUSG00000036510,Cdh8,0.5102563127808964
RGC,18_Novel,ENSMUSG00000004951,Hspb1,0.5059118978557414
RGC,18_Novel,ENSMUSG00000043531,Sorcs1,-1.2905561185253653
RGC,18_Novel,ENSMUSG00000032452,Clstn2,-1.1214831296587562
RGC,18_Novel,ENSMUSG00000090223,Pcp4,-0.9840239752767693
RGC,18_Novel,ENSMUSG00000049252,Lrp1b,-0.9295095722638625
RGC,18_Novel,ENSMUSG00000029108,Pcdh7,-0.9249300425385906
RGC,18_Novel,ENSMUSG00000027777,Schip1,-0.8544893325402033
RGC,18_Novel,ENSMUSG00000054640,Slc8a1,-0.8330443318561446
RGC,18_Novel,ENSMUSG00000021647,Cartpt,-0.8307027067919663
