Gene,Cell,Subclass,Ensembl,Gene,Coefficient
Pcp4l1,RGC,8_Novel,ENSMUSG00000038370,Pcp4l1,0.8897302409710561
Pou6f2,RGC,8_Novel,ENSMUSG00000009734,Pou6f2,0.7739070440215169
Lrrtm4,RGC,8_Novel,ENSMUSG00000052581,Lrrtm4,0.8275482173163322
Coch,RGC,8_Novel,ENSMUSG00000020953,Coch,0.6818488410391347
Tac1,RGC,8_Novel,ENSMUSG00000061762,Tac1,1.2443329001327648
Kcnip1,RGC,8_Novel,ENSMUSG00000053519,Kcnip1,0.7716324675542008
Pcdh9,RGC,8_Novel,ENSMUSG00000055421,Pcdh9,0.8686195204232279
Clstn2,RGC,8_Novel,ENSMUSG00000032452,Clstn2,0.7835420997155683
Ebf1,RGC,8_Novel,ENSMUSG00000057098,Ebf1,0.860150228566087
Isl1,RGC,9_Tbr1_Novel,ENSMUSG00000042258,Isl1,0.833527936283586
Alcam,RGC,9_Tbr1_Novel,ENSMUSG00000022636,Alcam,0.942104938743964
Rprm,RGC,9_Tbr1_Novel,ENSMUSG00000075334,Rprm,0.7378317805437992
Slit2,RGC,9_Tbr1_Novel,ENSMUSG00000031558,Slit2,0.8562614578803142
Scg2,RGC,9_Tbr1_Novel,ENSMUSG00000050711,Scg2,1.029272047272043
Rbpms2,RGC,9_Tbr1_Novel,ENSMUSG00000032387,Rbpms2,0.9273699884060578
Calb1,RGC,9_Tbr1_Novel,ENSMUSG00000028222,Calb1,1.0334222486821132
Unc13c,RGC,9_Tbr1_Novel,ENSMUSG00000062151,Unc13c,0.7554898334835471
Csmd1,RGC,9_Tbr1_Novel,ENSMUSG00000060924,Csmd1,0.9638844334519012
Crhbp,RGC,9_Tbr1_Novel,ENSMUSG00000021680,Crhbp,0.9971884253547716
Sorcs3,RGC,9_Tbr1_Novel,ENSMUSG00000063434,Sorcs3,0.7593921384702422
Ralyl,RGC,9_Tbr1_Novel,ENSMUSG00000039717,Ralyl,1.038867587057532
Sgcd,RGC,9_Tbr1_Novel,ENSMUSG00000020354,Sgcd,0.765224775837548
Lhfpl3,RGC,9_Tbr1_Novel,ENSMUSG00000106379,Lhfpl3,1.0529066239298697
Lrp1b,RGC,9_Tbr1_Novel,ENSMUSG00000049252,Lrp1b,0.719883918974323
