Name	Marker	Curated	Queried	Minor_Coefficient	Major_Name	Major_Coefficient
MOUSE AC	Rbms3		Queried	0.23624017272888	AC	
MOUSE AC	Rgs6		Queried	0.224825786577606	AC	
MOUSE AC	Slc24a3		Queried	0.216875930673977	AC	
MOUSE AC	Slit2		Queried	0.12455942482461	AC	
UNASSIGNED_AC	Car10		Queried	0.417701507934367	AC	
UNASSIGNED_AC	Ctnna2		Queried	0.248813318013011	AC	
UNASSIGNED_AC	Dmd		Queried	0.257199999460754	AC	
UNASSIGNED_AC	Galntl6		Queried	0.200624926712563	AC	
UNASSIGNED_AC	Hcn1		Queried	0.23240959367652	AC	
UNASSIGNED_AC	Kcnip4		Queried	0.239891484217662	AC	
UNASSIGNED_AC	Otx2os1		Queried	0.28100705124839	AC	
UNASSIGNED_AC	Pam		Queried	0.179037444279386	AC	
UNASSIGNED_AC	Ptgds		Queried	0.207021384939125	AC	
UNASSIGNED_AC	Ptprd		Queried	0.20735691099174	AC	
UNASSIGNED_AC	Snca		Queried	0.186853623261724	AC	
UNASSIGNED_AC	Stmn2		Queried	0.235801159504292	AC	
UNASSIGNED_AC	Tac2		Queried	0.304461372956893	AC	
UNASSIGNED_AC	Zfp804b		Queried	0.575879370549771	AC	
ASTROCYTE	Aldoc		Queried		ASTROCYTE	0.171527479064706
ASTROCYTE	Atf3		Queried		ASTROCYTE	0.227011460811078
ASTROCYTE	Ccn1		Queried		ASTROCYTE	0.217148578047728
ASTROCYTE	Creb5		Queried		ASTROCYTE	0.320151515816746
ASTROCYTE	Csrp1		Queried		ASTROCYTE	0.163521278797417
ASTROCYTE	Dnajb1		Queried		ASTROCYTE	0.177772691105202
ASTROCYTE	Eftud2		Queried		ASTROCYTE	0.405606413104073
ASTROCYTE	Egr1		Queried		ASTROCYTE	0.187336338757857
ASTROCYTE	Fos		Queried		ASTROCYTE	0.308281780357156
ASTROCYTE	Fosb		Queried		ASTROCYTE	0.296571654585741
ASTROCYTE	Gfap	Curated	Queried		ASTROCYTE	0.260365753793428
ASTROCYTE	Hspa1a		Queried		ASTROCYTE	0.427581810986405
ASTROCYTE	Isg15	Curated			ASTROCYTE	
ASTROCYTE	Junb		Queried		ASTROCYTE	0.169427141314122
ASTROCYTE	Mlc1		Queried		ASTROCYTE	0.157676080618819
ASTROCYTE	Pdgfra	Curated			ASTROCYTE	
ASTROCYTE	Ppp1r15a		Queried		ASTROCYTE	0.160868726332073
ASTROCYTE	S100b	Curated	Queried		ASTROCYTE	0.2426588003663
ASTROCYTE	Slc1a3	Curated			ASTROCYTE	
ASTROCYTE	Vcl		Queried		ASTROCYTE	0.290678286827832
ASTROCYTE	Wwtr1		Queried		ASTROCYTE	0.18778548592486
ASTROCYTE	Zswim6		Queried		ASTROCYTE	0.164042104051846
CYCLING ASTROCYTE	Cenpa	Curated			ASTROCYTE	
CYCLING ASTROCYTE	Cks2	Curated			ASTROCYTE	
CYCLING ASTROCYTE	Mki67	Curated			ASTROCYTE	
IFN-RESPONSE ASTROCYTE	Ifit1	Curated			ASTROCYTE	
IFN-RESPONSE ASTROCYTE	Ifit3	Curated			ASTROCYTE	
IGF2+ ASTROCYTE	Angpt4	Curated			ASTROCYTE	
IGF2+ ASTROCYTE	Igf2	Curated			ASTROCYTE	
IGF2+ ASTROCYTE	Vegfa	Curated			ASTROCYTE	
RARE CYCLING ASTROCYTE	Fabp7	Curated			ASTROCYTE	
RARE CYCLING ASTROCYTE	Nes	Curated			ASTROCYTE	
REACTIVE ASTROCYTE	Chil1	Curated			ASTROCYTE	
REACTIVE ASTROCYTE	Cp	Curated			ASTROCYTE	
REACTIVE ASTROCYTE	Lcn2	Curated			ASTROCYTE	
3B	Prkar2b	Curated			BC	
BC	Bsg		Queried		BC	0.565987242696282
BC	Gm20754		Queried		BC	0.523315412655646
BC	Grik1		Queried		BC	0.509868896756999
BC	Grm5		Queried		BC	0.428825996414679
BC	Pcdh9		Queried		BC	0.782237267589547
BC	Ptprz1		Queried		BC	0.381056143056733
BC	Samsn1		Queried		BC	0.761385887793414
BC	Scg2		Queried		BC	0.422446597699077
BC	Slit2		Queried		BC	0.527345751492204
BC	Tenm3		Queried		BC	0.398561820972073
BC	Trpm1		Queried		BC	0.555139303251236
BC	Ttyh1		Queried		BC	0.407481171621692
BC	Vsx2	Curated			BC	
BC	Zfp804b		Queried		BC	0.803363563164423
BC1A	Cabp1		Queried	0.156509326193977	BC	
BC1A	Gabra1		Queried	0.252585169846657	BC	
BC1A	Gabrb1		Queried	0.205915442445583	BC	
BC1A	Galntl6		Queried	0.162174076230983	BC	
BC1A	Meg3		Queried	0.182216426198242	BC	
BC1A	Pcdh17	Curated			BC	
BC1A	Rpgrip1		Queried	0.316498317020763	BC	
BC1A	Slit2		Queried	0.403107531271614	BC	
BC1A	Tacr3	Curated			BC	
BC1A	Tcf4		Queried	0.156010284855828	BC	
BC1A	Tmeff2		Queried	0.21249291278465	BC	
BC1B	Cabp5		Queried	0.406800647647181	BC	
BC1B	Car2		Queried	0.358643303348922	BC	
BC1B	Cdh8		Queried	0.163594099045371	BC	
BC1B	Mdga2		Queried	0.195723009498071	BC	
BC1B	Nrg3		Queried	0.137503360258	BC	
BC1B	Ntm		Queried	0.170372773351897	BC	
BC1B	Nxph1		Queried	0.452284321165711	BC	
BC1B	Pcdh10	Curated			BC	
BC1B	Ptprd		Queried	0.138590426809732	BC	
BC1B	Tacr3	Curated			BC	
BC1B	Wls	Curated			BC	
BC1B	Zfhx4		Queried	0.185465932771326	BC	
BC2	Bhlhe22	Curated			BC	
BC2	Cdh8		Queried	0.302085933809013	BC	
BC2	Ebf1	Curated	Queried	0.336132511425278	BC	
BC2	Galntl6		Queried	0.307555277923678	BC	
BC2	Gria2		Queried	0.226239924075753	BC	
BC2	Mgat4c		Queried	0.202314018979907	BC	
BC2	Neto1	Curated	Queried	0.493327824575454	BC	
BC2	Nxph1		Queried	0.32316031962736	BC	
BC2	Pcp4		Queried	0.211021784629212	BC	
BC2	Pde1a		Queried	0.197086378232053	BC	
BC2	Rcvrn	Curated			BC	
BC2	Scg2		Queried	0.221534351591158	BC	
BC2	Slit2		Queried	0.221214666469697	BC	
BC2	Syt2	Curated			BC	
BC2	Tacr3	Curated			BC	
BC2	Tmeff2		Queried	0.177592411763717	BC	
BC2	Tnnt1		Queried	0.219633176384028	BC	
BC2	Zfhx4		Queried	0.203796022843953	BC	
BC3A	Atp2b1		Queried	0.347093755103233	BC	
BC3A	Cabp5		Queried	0.404792089567392	BC	
BC3A	Cdh18		Queried	0.382237130117662	BC	
BC3A	Chrm3		Queried	0.29246268175525	BC	
BC3A	Cntnap5a		Queried	0.295655658711395	BC	
BC3A	Eml5		Queried	0.260613697025813	BC	
BC3A	Erbb4	Curated	Queried	0.751862917072432	BC	
BC3A	Gm20754		Queried	0.475057340121056	BC	
BC3A	Gngt2		Queried	0.321448717335564	BC	
BC3A	Grik1		Queried	0.5207011197443	BC	
BC3A	Gsg1		Queried	0.56201944344812	BC	
BC3A	Irx6	Curated			BC	
BC3A	Kcnh7		Queried	0.469081143948351	BC	
BC3A	Lrp1b		Queried	0.328222777307466	BC	
BC3A	Ntng1		Queried	0.408122607923223	BC	
BC3A	Pcp2		Queried	0.35534008142508	BC	
BC3A	Scg2		Queried	0.308251728690353	BC	
BC3A	Scgn		Queried	0.336545313844644	BC	
BC3A	Slit2		Queried	0.563046173993444	BC	
BC3A	Zfhx4		Queried	0.296562574630408	BC	
BC3B	Adamtsl1		Queried	0.310132346037516	BC	
BC3B	Cabp5		Queried	0.379405207376873	BC	
BC3B	Cngb3		Queried	0.458428164737698	BC	
BC3B	Cpe		Queried	0.277669623486714	BC	
BC3B	Gngt2		Queried	0.562657334036527	BC	
BC3B	Grik1	Curated	Queried	0.667267118054126	BC	
BC3B	Gsg1		Queried	0.393569791956337	BC	
BC3B	Kirrel3		Queried	0.608798785201524	BC	
BC3B	Meis2		Queried	0.419539033390412	BC	
BC3B	Nnat	Curated	Queried	0.738294857184353	BC	
BC3B	Pcp4		Queried	0.408948138873261	BC	
BC3B	Sgcz		Queried	0.320961484758234	BC	
BC3B	Sulf1		Queried	0.282981948521392	BC	
BC3B	Tenm3		Queried	0.263621383712133	BC	
BC4	Cacna2d1		Queried	0.150526913600019	BC	
BC4	Col11a1	Curated			BC	
BC4	Gabrr3		Queried	0.154066781188755	BC	
BC4	Grik1	Curated	Queried	0.273783693961118	BC	
BC4	Hcn4	Curated			BC	
BC4	Kcnd3		Queried	0.29978615930629	BC	
BC4	Kctd16		Queried	0.170317871249913	BC	
BC4	Lsamp		Queried	0.200774276684038	BC	
BC4	Nfib		Queried	0.175412473941276	BC	
BC4	Pcp4		Queried	0.200116904471798	BC	
BC4	Phyhipl		Queried	0.196355321612407	BC	
BC4	Rpgrip1		Queried	0.277029875438782	BC	
BC4	Scgn		Queried	0.244270826705192	BC	
BC4	Zfhx3		Queried	0.219980355468896	BC	
BC5A	Cabp5	Curated	Queried	0.43493696116095	BC	
BC5A	Cntn5		Queried	0.765580772299306	BC	
BC5A	Gabrr2		Queried	0.269740817672268	BC	
BC5A	Grm6		Queried	0.316730236383201	BC	
BC5A	Hcn1	Curated			BC	
BC5A	Hlf		Queried	0.477396547757135	BC	
BC5A	Hs3st4		Queried	0.540706041813648	BC	
BC5A	Il1rapl2		Queried	0.412737208023208	BC	
BC5A	Kcng4	Curated			BC	
BC5A	Lrrc4c		Queried	0.243600872950206	BC	
BC5A	Nfia		Queried	0.308104210564241	BC	
BC5A	Nlgn1		Queried	0.261694299409246	BC	
BC5A	Pcp2		Queried	0.293523325703609	BC	
BC5A	Slc24a2		Queried	0.324482110918697	BC	
BC5A	Slc8a1		Queried	0.519225238715297	BC	
BC5A	Sox6	Curated	Queried	0.834492832917411	BC	
BC5B	Adarb2		Queried	0.425314901296059	BC	
BC5B	Brinp3		Queried	0.448154031776078	BC	
BC5B	Cabp5	Curated	Queried	0.375482707779967	BC	
BC5B	Car2		Queried	0.372765965234254	BC	
BC5B	Cdh18		Queried	0.352226548660303	BC	
BC5B	Chrm2	Curated			BC	
BC5B	Cngb3		Queried	0.351809272423962	BC	
BC5B	Dgkh		Queried	0.360119521746309	BC	
BC5B	Eml5		Queried	0.253656487225577	BC	
BC5B	Esrrg		Queried	0.392286011016256	BC	
BC5B	Gngt1		Queried	0.541146418869933	BC	
BC5B	Hcn1	Curated			BC	
BC5B	Ndnf		Queried	0.281566602576396	BC	
BC5B	Nwd2		Queried	0.34032608390446	BC	
BC5B	Pcdh7		Queried	0.313193203972866	BC	
BC5B	Scg2		Queried	0.304606463980876	BC	
BC5B	Sphkap		Queried	0.335927495889147	BC	
BC5B	Thrb		Queried	0.37585949703597	BC	
BC5C	Anks1b		Queried	0.313099868980569	BC	
BC5C	Chrm3		Queried	0.244851973669107	BC	
BC5C	Cngb3		Queried	0.258189408260517	BC	
BC5C	Cntn4		Queried	0.310658144647779	BC	
BC5C	Cntn5		Queried	0.452720714798529	BC	
BC5C	Csmd1		Queried	0.462233201403908	BC	
BC5C	Gabrr3		Queried	0.31744605403594	BC	
BC5C	Inpp4b		Queried	0.310389800668809	BC	
BC5C	Kcnb2		Queried	0.442396186607342	BC	
BC5C	Nfib		Queried	0.284390184936612	BC	
BC5C	Pcp2		Queried	0.508544909864594	BC	
BC5C	Pcp4		Queried	0.538856416405601	BC	
BC5C	Ryr3		Queried	0.257324662355834	BC	
BC5C	Slitrk5	Curated			BC	
BC5C	Tenm2		Queried	0.522759752791731	BC	
BC5C	Tmem200a		Queried	0.273923514736028	BC	
BC5C	Vwc2l		Queried	0.333022132170888	BC	
BC5D	Adarb2		Queried	0.329238800019814	BC	
BC5D	Atp2b1		Queried	0.269627689386347	BC	
BC5D	Cadm2		Queried	0.271269651893856	BC	
BC5D	Dach1		Queried	0.191011536675115	BC	
BC5D	Edil3		Queried	0.182181034348696	BC	
BC5D	Epha7		Queried	0.27354892369935	BC	
BC5D	Esrrg		Queried	0.188518414225842	BC	
BC5D	Gngt1		Queried	0.203296047236286	BC	
BC5D	Hcn1		Queried	0.243825756253867	BC	
BC5D	Kcnd2		Queried	0.314345890577405	BC	
BC5D	Kcng4	Curated			BC	
BC5D	Kirrel3		Queried	0.833596951690896	BC	
BC5D	Lrrtm1	Curated			BC	
BC5D	Mdga2		Queried	0.290402211213591	BC	
BC5D	Meis2		Queried	0.494692933255733	BC	
BC5D	Nfia		Queried	0.346372775379022	BC	
BC5D	Nrg3		Queried	0.576386885103986	BC	
BC5D	Pcdh7		Queried	0.483705289252256	BC	
BC5D	Rgs7		Queried	0.207234691399178	BC	
BC5D	Schip1		Queried	0.317062112742123	BC	
BC6	Cck	Curated	Queried	0.710003952992204	BC	
BC6	Cdh18		Queried	0.482739480942974	BC	
BC6	Chst9		Queried	0.545084952422241	BC	
BC6	Cnmd	Curated			BC	
BC6	Cntn5		Queried	0.393551482316685	BC	
BC6	Gnb3		Queried	0.339530764400613	BC	
BC6	Gpc6		Queried	0.711355333913465	BC	
BC6	Grid1		Queried	0.337235155820812	BC	
BC6	Grid2		Queried	0.523427279746167	BC	
BC6	Guk1		Queried	0.390183216734419	BC	
BC6	Isl1		Queried	0.32530566729139	BC	
BC6	Otx2os1		Queried	0.333879304686033	BC	
BC6	Ptprm		Queried	0.725501866679466	BC	
BC6	Ryr3		Queried	0.392518021191006	BC	
BC6	Scg2		Queried	0.66805305692773	BC	
BC6	Scgn		Queried	0.425299147898135	BC	
BC6	Trpm1		Queried	0.37421660541956	BC	
BC6	Unc13c		Queried	0.364028969263482	BC	
BC6 AXON TERMINAL	Syt2	Curated			BC	
BC7	Adcy2		Queried	0.344999456925907	BC	
BC7	Cdh9		Queried	0.344601727087176	BC	
BC7	Chrm3		Queried	0.464320667754336	BC	
BC7	Dlgap2		Queried	0.265488188930687	BC	
BC7	Gabrr2		Queried	0.277085449150388	BC	
BC7	Hs3st4		Queried	0.431597746407446	BC	
BC7	Igfn1	Curated			BC	
BC7	Il1rapl2		Queried	0.627737684810151	BC	
BC7	Kcnab1		Queried	0.359188863064151	BC	
BC7	Pcdh9		Queried	0.307844886893823	BC	
BC7	Pcp2		Queried	0.350080138183821	BC	
BC7	Pde1c		Queried	0.26931990192537	BC	
BC7	Reln		Queried	0.319699151840486	BC	
BC7	Sox5		Queried	0.418529251905175	BC	
BC7	Tmsb10		Queried	0.552999923005641	BC	
BC7	Zeb2		Queried	0.262448237789917	BC	
BC8	Adarb2		Queried	0.501822266565026	BC	
BC8	C130073e24rik		Queried	0.574722882008747	BC	
BC8	Cntnap2		Queried	0.377743217831337	BC	
BC8	Csmd3		Queried	0.957313675841899	BC	
BC8	Dmd		Queried	0.317102953350633	BC	
BC8	Lrp1b		Queried	0.657922505206796	BC	
BC8	Lsamp		Queried	0.486787397023953	BC	
BC8	Npas3		Queried	0.449051551019064	BC	
BC8	Nrg1_ensmusg00000062991		Queried	0.336391802022122	BC	
BC8	Pcdh7		Queried	0.637150421835927	BC	
BC8	Plcb1		Queried	0.390587615772609	BC	
BC8	Serpini1	Curated			BC	
BC8	Spock3		Queried	0.499216889291064	BC	
BC8	Stmn1		Queried	0.338593882834418	BC	
BC8	Sybu		Queried	0.415831596287061	BC	
BC8	Tenm2		Queried	0.502264422185347	BC	
BC8	Tenm3		Queried	0.312509104893595	BC	
BC8	Unc5d		Queried	0.356558328921158	BC	
BC8	Zfp804a		Queried	0.326431497462099	BC	
BC9	Adarb2		Queried	0.222512745401767	BC	
BC9	Chgb		Queried	0.159230928417999	BC	
BC9	Cpne9	Curated	Queried	0.449289651572957	BC	
BC9	Cttnbp2		Queried	0.17005409265996	BC	
BC9	Gngt2		Queried	0.156399764581399	BC	
BC9	Kcnab1		Queried	0.388749033653503	BC	
BC9	Kirrel3		Queried	0.232522355777938	BC	
BC9	Lrp1b		Queried	0.373346835557748	BC	
BC9	Map1b		Queried	0.225982754254075	BC	
BC9	Ntrk3		Queried	0.249286555985281	BC	
BC9	Pcdh11x		Queried	0.35899462100385	BC	
BC9	Rpgrip1		Queried	0.245313396971604	BC	
BC9	Serpini1	Curated			BC	
BC9	Snhg11		Queried	0.217661493200713	BC	
BC9	Tenm1		Queried	0.441366402097025	BC	
BC9	Tshz2		Queried	0.319596435020569	BC	
BC9	Unc5d		Queried	0.163839887522182	BC	
CONE BC	Scgn	Curated			BC	
ON BC BUT NOT 5D	Grm6	Curated			BC	
ON BCS (3-6, 13, 15) (6,7, 5A/B/C, 3A	Isl1	Curated			BC	
PAN-BC	Otx2	Curated			BC	
PAN-BC	Slc1a2	Curated			BC	
PAN-BC	Vsx2	Curated			BC	
RBC	Ablim1		Queried	0.306923313909095	BC	
RBC	Asic2		Queried	0.27039863956556	BC	
RBC	Calm1		Queried	0.453932713576138	BC	
RBC	Car8	Curated	Queried	0.298746586446016	BC	
RBC	Casp7	Curated			BC	
RBC	Cep112		Queried	0.245313725491608	BC	
RBC	Chgb		Queried	0.441074223577494	BC	
RBC	Cntn4		Queried	0.58963237479865	BC	
RBC	Gm20754		Queried	0.208271583443436	BC	
RBC	Kcnmb2		Queried	0.239094624029127	BC	
RBC	Lrrtm4		Queried	0.355036591867049	BC	
RBC	Pcp2		Queried	0.572268715229043	BC	
RBC	Pcp4		Queried	0.676402978136405	BC	
RBC	Prkca	Curated	Queried	0.645918262721922	BC	
RBC	Rpa1	Curated			BC	
RBC	Sebox	Curated			BC	
RBC	Spock3	Curated			BC	
RBC	Trpm1		Queried	0.315178396818877	BC	
RBC	Vstm2b	Curated			BC	
RBC	Zbtb20		Queried	0.243013117029296	BC	
UNASSIGNED_BC	Apoe		Queried	0.607764504060011	BC	
UNASSIGNED_BC	Asic2		Queried	0.172963949736953	BC	
UNASSIGNED_BC	Cst3		Queried	0.366035876496004	BC	
UNASSIGNED_BC	Fth1		Queried	0.215155856521766	BC	
UNASSIGNED_BC	Ftl1		Queried	0.211989258758591	BC	
UNASSIGNED_BC	Galnt13		Queried	0.166746970511645	BC	
UNASSIGNED_BC	Trpm3		Queried	0.177396380105491	BC	
CONE	Arr3	Curated	Queried		CONE	0.455200124930871
CONE	Cdh18		Queried		CONE	0.275523153965949
CONE	Cngb3		Queried		CONE	0.30850111852548
CONE	Gm32442		Queried		CONE	0.118205895388091
CONE	Gnat2		Queried		CONE	0.248644145749054
CONE	Gnb3		Queried		CONE	0.160683664981772
CONE	Gngt2		Queried		CONE	0.270211011276182
CONE	Lrfn2		Queried		CONE	0.131035941235858
CONE	Mylk		Queried		CONE	0.165775315120701
CONE	Opn1mw		Queried		CONE	0.383761363250839
CONE	Opn1sw		Queried		CONE	0.237587899781542
CONE	Pals2		Queried		CONE	0.106552564636478
CONE	Pcdh15		Queried		CONE	0.196852481853053
CONE	Pde6c		Queried		CONE	0.266707091150841
CONE	Pde6h		Queried		CONE	0.453944207027417
CONE	Rbp3		Queried		CONE	0.155754855969701
CONE	Rtbdn		Queried		CONE	0.104211278244896
CONE	Slc24a2		Queried		CONE	0.158213432496821
ENDOTHELIAL	Adgrl4		Queried		ENDOTHELIAL	0.172500161017103
ENDOTHELIAL	Arl15		Queried		ENDOTHELIAL	0.138562890776231
ENDOTHELIAL	Bsg		Queried		ENDOTHELIAL	0.135233537352829
ENDOTHELIAL	Cldn5	Curated	Queried		ENDOTHELIAL	0.335506606676733
ENDOTHELIAL	Ctla2a		Queried		ENDOTHELIAL	0.140342951149718
ENDOTHELIAL	Flt1		Queried		ENDOTHELIAL	0.271814597852484
ENDOTHELIAL	Id1		Queried		ENDOTHELIAL	0.131389266425371
ENDOTHELIAL	Igfbp7		Queried		ENDOTHELIAL	0.139250719042558
ENDOTHELIAL	Itm2a		Queried		ENDOTHELIAL	0.189257086563552
ENDOTHELIAL	Klf2		Queried		ENDOTHELIAL	0.146926530071474
ENDOTHELIAL	Ly6a		Queried		ENDOTHELIAL	0.165822988201259
ENDOTHELIAL	Ly6c1	Curated	Queried		ENDOTHELIAL	0.21631193586958
ENDOTHELIAL	Mecom		Queried		ENDOTHELIAL	0.145194616276627
ENDOTHELIAL	Pecam1	Curated			ENDOTHELIAL	
ENDOTHELIAL	Plcb1		Queried		ENDOTHELIAL	0.156181530159602
ENDOTHELIAL	Pltp		Queried		ENDOTHELIAL	0.176753807089356
ENDOTHELIAL	Ptprb		Queried		ENDOTHELIAL	0.152349510446106
ENDOTHELIAL	Ptprm		Queried		ENDOTHELIAL	0.149914875778828
ENDOTHELIAL	Rbpms	Curated			ENDOTHELIAL	
ENDOTHELIAL	Slco1a4		Queried		ENDOTHELIAL	0.144399461520577
ENDOTHELIAL	Tm4sf1		Queried		ENDOTHELIAL	0.1242595915227
CILIARY EPITHELIUM	Gpx3	Curated			EPITHELIAL	
CILIARY EPITHELIUM	Penk	Curated			EPITHELIAL	
CONJUNCTIVAL EPITHELIUM	Gsto1	Curated			EPITHELIAL	
CONJUNCTIVAL EPITHELIUM	Krt15	Curated			EPITHELIAL	
HC	Arhgap15		Queried		HC	0.216445518698614
HC	C1ql1		Queried		HC	0.14332842136343
HC	Calb1		Queried		HC	0.420354961934462
HC	Chgb		Queried		HC	0.216123840614776
HC	Dock4		Queried		HC	0.182557832373957
HC	Egfem1		Queried		HC	0.181120700748679
HC	Frmpd4		Queried		HC	0.178693606142804
HC	Galnt18		Queried		HC	0.146048986165016
HC	Hs6st3		Queried		HC	0.211739181034148
HC	Lhx1	Curated			HC	
HC	Megf11		Queried		HC	0.179275991424295
HC	Ndrg1		Queried		HC	0.236791401166929
HC	Nebl		Queried		HC	0.255315056296949
HC	Onecut1	Curated			HC	
HC	Pax6	Curated			HC	
HC	Rbms3		Queried		HC	0.127282809984231
HC	Rgs3		Queried		HC	0.14293927465516
HC	Ryr3		Queried		HC	0.127065908769814
HC	Thsd7b		Queried		HC	0.281056147786331
HC	Utrn		Queried		HC	0.214197970415914
HC	Vim		Queried		HC	0.329297352140436
HC	Vwc2		Queried		HC	0.164677137918127
B CELL	Cd79a	Curated			IMMUNE	
B CELL	Ms4a1	Curated			IMMUNE	
BAM	Lyz2	Curated			IMMUNE	
BAM	Ms4a7	Curated			IMMUNE	
DENDRITIC CELL	Ccr2	Curated			IMMUNE	
DENDRITIC CELL	Cd209a	Curated			IMMUNE	
DENDRITIC CELL	Cd74	Curated			IMMUNE	
DENDRITIC CELL	Lsp1	Curated			IMMUNE	
EAR2+ MONOCYTE	Ace	Curated			IMMUNE	
EAR2+ MONOCYTE	Ear2	Curated			IMMUNE	
MACROPHAGE	Ms4a7	Curated			IMMUNE	
MACROPHAGE	Tgfbi	Curated			IMMUNE	
MONOCYTE	Ccr2	Curated			IMMUNE	
MONOCYTE	Cd209a	Curated			IMMUNE	
MONOCYTE	Ms4a6c	Curated			IMMUNE	
MONOCYTE	Ms4a7	Curated			IMMUNE	
MONOCYTE	Tgfbi	Curated			IMMUNE	
NEUTROPHIL	Retnlg	Curated			IMMUNE	
NEUTROPHIL	S100a9	Curated			IMMUNE	
NEUTROPHIL	Slpi	Curated			IMMUNE	
NEUTROPHIL	Srgn	Curated			IMMUNE	
PLASMA B CELL	Igha	Curated			IMMUNE	
PLASMA B CELL	Jchain	Curated			IMMUNE	
SCLERAL FIBROBLAST	Dcn	Curated			IMMUNE	
SCLERAL FIBROBLAST	Igfbp5	Curated			IMMUNE	
T CELL	Cd3d	Curated			IMMUNE	
T CELL	Trbc2	Curated			IMMUNE	
T/NK CELL	Nkg7	Curated			IMMUNE	
T/NK CELL	Trbc2	Curated			IMMUNE	
IFN-RESPONSE MG	Bst2	Curated			MG	
IFN-RESPONSE MG	Ifit3	Curated			MG	
IFN-RESPONSE MG	Isg15	Curated			MG	
IFN-RESPONSE MG	Oasl2	Curated			MG	
MG	Abca8a		Queried		MG	0.234912560792445
MG	Acsl3		Queried		MG	0.352118886860667
MG	Aqp4	Curated	Queried		MG	0.346058551494766
MG	Clu		Queried		MG	0.519694276021353
MG	Col9a1		Queried		MG	0.361425361233667
MG	Dbi		Queried		MG	0.406263605953113
MG	Dkk3		Queried		MG	0.311583896376605
MG	Glul	Curated	Queried		MG	0.713277237086002
MG	Gng5		Queried		MG	0.328761364710965
MG	Gpr37		Queried		MG	0.342904207659925
MG	Il33		Queried		MG	0.318082373327286
MG	Mfge8		Queried		MG	0.27244340873843
MG	Pax6	Curated			MG	
MG	Prdx6		Queried		MG	0.476966852597634
MG	Rlbp1	Curated	Queried		MG	0.334110047399776
MG	Slc1a3	Curated			MG	
MG	Spc25		Queried		MG	0.245748209868291
REACTIVE MG	Gfap	Curated			MG	
REACTIVE MG	Mt2	Curated			MG	
REACTIVE MG	Vim	Curated			MG	
CYCLING_MICROGLIA	Ccnb2	Curated			MICROGLIA	
CYCLING_MICROGLIA	Cd74		Queried	0.139445610709794	MICROGLIA	
CYCLING_MICROGLIA	Ctsb		Queried	0.108064794329896	MICROGLIA	
CYCLING_MICROGLIA	Ctsd		Queried	0.144887903949152	MICROGLIA	
CYCLING_MICROGLIA	Fos		Queried	0.119714020517968	MICROGLIA	
CYCLING_MICROGLIA	Fth1		Queried	0.0936097516164005	MICROGLIA	
CYCLING_MICROGLIA	Ftl1		Queried	0.100753943116484	MICROGLIA	
CYCLING_MICROGLIA	Hsp90aa1		Queried	0.101343667286459	MICROGLIA	
CYCLING_MICROGLIA	Hspa1a		Queried	0.145989897191052	MICROGLIA	
CYCLING_MICROGLIA	Malat1		Queried	0.279546881163169	MICROGLIA	
CYCLING_MICROGLIA	Mki67	Curated			MICROGLIA	
CYCLING_MICROGLIA	Psap		Queried	0.0904067536695914	MICROGLIA	
CYCLING_MICROGLIA	Rps27		Queried	0.128440836374601	MICROGLIA	
CYCLING_MICROGLIA	Rps28		Queried	0.105922401164827	MICROGLIA	
CYCLING_MICROGLIA	Selenop		Queried	0.105766157090911	MICROGLIA	
CYCLING_MICROGLIA	Top2a	Curated			MICROGLIA	
MICROGLIA	C1qa		Queried		MICROGLIA	0.244111584514908
MICROGLIA	C1qb		Queried		MICROGLIA	0.283947919191187
MICROGLIA	C1qc		Queried		MICROGLIA	0.18757256775417
MICROGLIA	Cd74	Curated			MICROGLIA	
MICROGLIA	Ctss		Queried		MICROGLIA	0.328744365767676
MICROGLIA	Ctsz		Queried		MICROGLIA	0.134626531806563
MICROGLIA	Hexb		Queried		MICROGLIA	0.205597705379035
MICROGLIA	Irf7	Curated			MICROGLIA	
MICROGLIA	Isg15	Curated			MICROGLIA	
MICROGLIA	Laptm5		Queried		MICROGLIA	0.151279925857432
MICROGLIA	Ly86		Queried		MICROGLIA	0.128052062434697
MICROGLIA	P2ry12	Curated			MICROGLIA	
MICROGLIA	Ptprc	Curated			MICROGLIA	
MICROGLIA	Selenop		Queried		MICROGLIA	0.14002950301254
MICROGLIA	Tmem119	Curated			MICROGLIA	
MICROGLIA	Tmsb4x		Queried		MICROGLIA	0.267195672793976
MICROGLIA	Trem2		Queried		MICROGLIA	0.130532708119512
UNASSIGNED_MICROGLIA	Arl6ip1		Queried	0.133167824617615	MICROGLIA	
UNASSIGNED_MICROGLIA	Cxcl10		Queried	0.11406229991722	MICROGLIA	
UNASSIGNED_MICROGLIA	H2az1		Queried	0.235895748155528	MICROGLIA	
UNASSIGNED_MICROGLIA	Hmgb1		Queried	0.13932100121972	MICROGLIA	
UNASSIGNED_MICROGLIA	Hmgb2		Queried	0.153624344299345	MICROGLIA	
UNASSIGNED_MICROGLIA	Nfkbia		Queried	0.106665570385976	MICROGLIA	
UNASSIGNED_MICROGLIA	Stmn1		Queried	0.250477280099594	MICROGLIA	
UNASSIGNED_MICROGLIA	Tuba1b		Queried	0.223185602324064	MICROGLIA	
UNASSIGNED_MICROGLIA	Tubb5		Queried	0.174507676662724	MICROGLIA	
