Cell,Subclass,Ensembl,Gene,Coefficient
RGC,26_Novel,ENSMUSG00000032238,Rora,-0.4475700922244615
RGC,26_Novel,ENSMUSG00000062151,Unc13c,-0.44541398406940014
RGC,26_Novel,ENSMUSG00000052372,Il1rapl1,-0.4442009349174354
RGC,26_Novel,ENSMUSG00000047261,Gap43,-0.41898475791256856
RGC,26_Novel,ENSMUSG00000018451,6330403K07Rik,-0.4175102038069486
RGC,26_Novel,ENSMUSG00000071424,Grid2,-0.417366505203083
RGC,27_Novel,ENSMUSG00000053310,Nrgn,1.049614341035011
RGC,27_Novel,ENSMUSG00000039683,Sdk1,0.9497875192023809
RGC,27_Novel,ENSMUSG00000020354,Sgcd,0.9298580287650174
RGC,27_Novel,ENSMUSG00000043531,Sorcs1,0.8564603276205506
RGC,27_Novel,ENSMUSG00000005716,Pvalb,0.7000424711616651
RGC,27_Novel,ENSMUSG00000032036,Kirrel3,0.5750029956653268
RGC,27_Novel,ENSMUSG00000051910,Sox6,0.5714260750147089
RGC,27_Novel,ENSMUSG00000020053,Igf1,0.5711981627532767
RGC,27_Novel,ENSMUSG00000055471,Alk,0.5686545449968877
RGC,27_Novel,ENSMUSG00000053519,Kcnip1,0.5144303956784719
RGC,27_Novel,ENSMUSG00000030551,Nr2f2,0.513019925679997
RGC,27_Novel,ENSMUSG00000028519,Dab1,0.49377483872416306
RGC,27_Novel,ENSMUSG00000010476,Ebf3,0.49329901717407765
RGC,27_Novel,ENSMUSG00000053465,Hs6st3,0.4893285637014228
RGC,27_Novel,ENSMUSG00000074505,Fat3,0.4864521921752801
RGC,27_Novel,ENSMUSG00000039419,Cntnap2,0.4680562177679733
RGC,27_Novel,ENSMUSG00000019194,Scn1b,0.44235383943248024
RGC,27_Novel,ENSMUSG00000032532,Cck,0.41736999374251166
RGC,27_Novel,ENSMUSG00000033615,Cplx1,0.404409040343528
RGC,27_Novel,ENSMUSG00000039114,Nrn1,0.36711836633199824
RGC,27_Novel,ENSMUSG00000003657,Calb2,-1.0817788211524806
RGC,27_Novel,ENSMUSG00000090223,Pcp4,-0.7208933736853205
RGC,27_Novel,ENSMUSG00000056158,Car10,-0.6151330959512497
RGC,27_Novel,ENSMUSG00000036578,Fxyd7,-0.5425359180048516
RGC,27_Novel,ENSMUSG00000025551,Fgf14,-0.5360129913832004
RGC,27_Novel,ENSMUSG00000092341,Malat1,-0.5275829738787235
RGC,27_Novel,ENSMUSG00000060534,Dcc,-0.5182017729632491
RGC,27_Novel,ENSMUSG00000017390,Aldoc,-0.5131681095733043
RGC,27_Novel,ENSMUSG00000022577,Ly6h,-0.48987104801617176
RGC,27_Novel,ENSMUSG00000039717,Ralyl,-0.46630549027272805
RGC,27_Novel,ENSMUSG00000059974,Ntm,-0.4386452949858107
RGC,27_Novel,ENSMUSG00000022748,Cmss1,-0.41681104273231223
RGC,27_Novel,ENSMUSG00000060924,Csmd1,-0.4149942507731382
RGC,27_Novel,ENSMUSG00000019986,Ahi1,-0.4129751087272498
RGC,27_Novel,ENSMUSG00000029088,Kcnip4,-0.4058218887857911
RGC,27_Novel,ENSMUSG00000092083,Kcnb2,-0.4026114166400847
RGC,27_Novel,ENSMUSG00000096914,Galntl6,-0.39121928605312484
RGC,27_Novel,ENSMUSG00000051177,Plcb1,-0.38193644685589806
RGC,27_Novel,ENSMUSG00000020704,Asic2,-0.37245137888759056
RGC,27_Novel,ENSMUSG00000047261,Gap43,-0.37185052421051257
RGC,28_FmidiOFF,ENSMUSG00000061762,Tac1,0.7755628745321734
RGC,28_FmidiOFF,ENSMUSG00000029088,Kcnip4,0.6324720956788332
RGC,28_FmidiOFF,ENSMUSG00000039488,Cntn5,0.5786894166048993
RGC,28_FmidiOFF,ENSMUSG00000069662,Marcks,0.558673358953898
RGC,28_FmidiOFF,ENSMUSG00000056296,Synpr,0.5283232492179845
RGC,28_FmidiOFF,ENSMUSG00000055421,Pcdh9,0.5120222411852332
RGC,28_FmidiOFF,ENSMUSG00000026163,Sphkap,0.5072799604132835
RGC,28_FmidiOFF,ENSMUSG00000038872,Zfhx3,0.46257367382714204
RGC,28_FmidiOFF,ENSMUSG00000022883,Robo1,0.45626531920879404
RGC,28_FmidiOFF,ENSMUSG00000048978,Nrsn1,0.4473710574695965
RGC,28_FmidiOFF,ENSMUSG00000000560,Gabra2,0.44370500555791437
RGC,28_FmidiOFF,ENSMUSG00000060924,Csmd1,0.42694109276063796
RGC,28_FmidiOFF,ENSMUSG00000025867,Cplx2,0.42524992030271813
RGC,28_FmidiOFF,ENSMUSG00000053025,Sv2b,0.4246573700202054
RGC,28_FmidiOFF,ENSMUSG00000106379,Lhfpl3,0.41598591143890934
RGC,28_FmidiOFF,ENSMUSG00000092083,Kcnb2,0.4124683654793995
RGC,28_FmidiOFF,ENSMUSG00000075334,Rprm,0.40882393383663307
RGC,28_FmidiOFF,ENSMUSG00000022231,Sema5a,0.40476667367959224
RGC,28_FmidiOFF,ENSMUSG00000034755,Pcdh11x,0.3999038593016428
RGC,28_FmidiOFF,ENSMUSG00000030067,Foxp1,0.39682836219608764
RGC,28_FmidiOFF,ENSMUSG00000090223,Pcp4,-1.1187295720551498
RGC,28_FmidiOFF,ENSMUSG00000014846,Tppp3,-0.953510722942024
RGC,28_FmidiOFF,ENSMUSG00000049252,Lrp1b,-0.7951993381662514
RGC,28_FmidiOFF,ENSMUSG00000049336,Tenm2,-0.7916906355983028
RGC,28_FmidiOFF,ENSMUSG00000058571,Gpc6,-0.6107022594975895
RGC,28_FmidiOFF,ENSMUSG00000019888,Mgat4c,-0.600277124169548
RGC,28_FmidiOFF,ENSMUSG00000039717,Ralyl,-0.5958364230211248
RGC,28_FmidiOFF,ENSMUSG00000044071,Tafa2,-0.5679746114635118
RGC,28_FmidiOFF,ENSMUSG00000062991,Nrg1_ENSMUSG00000062991,-0.5040000993482083
RGC,28_FmidiOFF,ENSMUSG00000037161,Mgarp,-0.4693452671223867
RGC,28_FmidiOFF,ENSMUSG00000063434,Sorcs3,-0.46260623857730315
RGC,28_FmidiOFF,ENSMUSG00000038805,Six3,-0.44786787468667366
RGC,28_FmidiOFF,ENSMUSG00000042453,Reln,-0.4437619019196019
RGC,28_FmidiOFF,ENSMUSG00000008658,Rbfox1,-0.44119073384264446
RGC,28_FmidiOFF,ENSMUSG00000029309,Sparcl1,-0.40217990087999367
RGC,28_FmidiOFF,ENSMUSG00000046275,Trarg1,-0.394491042975607
RGC,28_FmidiOFF,ENSMUSG00000039578,Ccser1,-0.39327437038605406
RGC,28_FmidiOFF,ENSMUSG00000020524,Gria1,-0.3896221068354827
RGC,28_FmidiOFF,ENSMUSG00000059974,Ntm,-0.38200719219333185
RGC,28_FmidiOFF,ENSMUSG00000025889,Snca,-0.38172171443444086
RGC,29_Novel,ENSMUSG00000027210,Meis2,1.0021507019937903
RGC,29_Novel,ENSMUSG00000024008,Cpne5,0.7262493640761527
RGC,29_Novel,ENSMUSG00000003657,Calb2,0.6796971768567708
RGC,29_Novel,ENSMUSG00000090223,Pcp4,0.6535330243226259
RGC,29_Novel,ENSMUSG00000027447,Cst3,0.6053264725200991
RGC,29_Novel,ENSMUSG00000026163,Sphkap,0.5902945429460611
RGC,29_Novel,ENSMUSG00000039717,Ralyl,0.5807057274216902
RGC,29_Novel,ENSMUSG00000052581,Lrrtm4,0.5734908134207178
RGC,29_Novel,ENSMUSG00000027419,Pcsk2,0.5573916215355526
RGC,29_Novel,ENSMUSG00000063887,Nlgn1,0.5338415774411301
RGC,29_Novel,ENSMUSG00000038530,Rgs4,0.5318879313355842
RGC,29_Novel,ENSMUSG00000036578,Fxyd7,0.5171815144685572
RGC,29_Novel,ENSMUSG00000042258,Isl1,0.500322598159456
RGC,29_Novel,ENSMUSG00000033615,Cplx1,0.49632224267758407
RGC,29_Novel,ENSMUSG00000022577,Ly6h,0.46631722240408946
RGC,29_Novel,ENSMUSG00000057098,Ebf1,0.46627343364711715
RGC,29_Novel,ENSMUSG00000039419,Cntnap2,0.45171222329232064
RGC,29_Novel,ENSMUSG00000037492,Zmat4,0.44418274589764145
RGC,29_Novel,ENSMUSG00000071424,Grid2,0.44188665893284007
RGC,29_Novel,ENSMUSG00000029088,Kcnip4,0.4307753353915703
RGC,29_Novel,ENSMUSG00000029108,Pcdh7,-0.9970205117169727
RGC,29_Novel,ENSMUSG00000055421,Pcdh9,-0.8863393022344239
RGC,29_Novel,ENSMUSG00000019888,Mgat4c,-0.8294155176744454
RGC,29_Novel,ENSMUSG00000039539,Sgcz,-0.7576824117879392
RGC,29_Novel,ENSMUSG00000064115,Cadm2,-0.6827763514388456
RGC,29_Novel,ENSMUSG00000092094,Zfp804b,-0.6763538533374511
RGC,29_Novel,ENSMUSG00000092341,Malat1,-0.6634470730735009
RGC,29_Novel,ENSMUSG00000038872,Zfhx3,-0.6264834851263474
RGC,29_Novel,ENSMUSG00000039488,Cntn5,-0.5465483482835986
RGC,29_Novel,ENSMUSG00000047907,Tshz2,-0.54441326247184
RGC,29_Novel,ENSMUSG00000062991,Nrg1_ENSMUSG00000062991,-0.5008791945949278
RGC,29_Novel,ENSMUSG00000060882,Kcnd2,-0.4909933476011863
RGC,29_Novel,ENSMUSG00000063626,Unc5d,-0.48943471743848266
RGC,29_Novel,ENSMUSG00000032564,Cpne4,-0.4824669725624731
RGC,29_Novel,ENSMUSG00000049252,Lrp1b,-0.4724918761574121
RGC,29_Novel,ENSMUSG00000032452,Clstn2,-0.46615051500080645
RGC,29_Novel,ENSMUSG00000049336,Tenm2,-0.45807566970631514
RGC,29_Novel,ENSMUSG00000042453,Reln,-0.4513043222563691
RGC,29_Novel,ENSMUSG00000045573,Penk,-0.44655697911275566
RGC,29_Novel,ENSMUSG00000059003,Grin2a,-0.44547382037621114
RGC,2_W3D1.2,ENSMUSG00000029088,Kcnip4,1.945257934171982
RGC,2_W3D1.2,ENSMUSG00000003657,Calb2,1.398018721360401
RGC,2_W3D1.2,ENSMUSG00000115432,D130009I18Rik,1.3769756251344236
RGC,2_W3D1.2,ENSMUSG00000002930,Ppp1r17,1.285685564020063
RGC,2_W3D1.2,ENSMUSG00000022658,Tagln3,1.2250470804716391
RGC,2_W3D1.2,ENSMUSG00000061762,Tac1,1.1660641782750423
RGC,2_W3D1.2,ENSMUSG00000058571,Gpc6,1.1321775831068392
RGC,2_W3D1.2,ENSMUSG00000059003,Grin2a,0.9975810722396498
RGC,2_W3D1.2,ENSMUSG00000009734,Pou6f2,0.9271436033436964
RGC,2_W3D1.2,ENSMUSG00000039683,Sdk1,0.8932027178372224
RGC,2_W3D1.2,ENSMUSG00000047161,Chst9,0.747140473309228
RGC,2_W3D1.2,ENSMUSG00000059187,Tafa1,0.7455614724691892
RGC,2_W3D1.2,ENSMUSG00000042581,Thsd7b,0.7164146896252294
RGC,2_W3D1.2,ENSMUSG00000028926,Cdk14,0.6758459353874927
RGC,2_W3D1.2,ENSMUSG00000074968,Ano3,0.6713983323485957
RGC,2_W3D1.2,ENSMUSG00000022311,Csmd3,0.668545790970527
RGC,2_W3D1.2,ENSMUSG00000032564,Cpne4,0.6670935833078059
RGC,2_W3D1.2,ENSMUSG00000040037,Negr1,0.6536911800466793
RGC,2_W3D1.2,ENSMUSG00000014846,Tppp3,0.6487835910897923
RGC,2_W3D1.2,ENSMUSG00000049583,Grm5,0.6287911045703007
RGC,2_W3D1.2,ENSMUSG00000050587,Lrrc4c,-1.1057462174037265
RGC,2_W3D1.2,ENSMUSG00000028399,Ptprd,-0.8417895650341953
RGC,2_W3D1.2,ENSMUSG00000090223,Pcp4,-0.7927088322784825
RGC,2_W3D1.2,ENSMUSG00000031561,Tenm3,-0.6845514941957453
RGC,2_W3D1.2,ENSMUSG00000029563,Foxp2,-0.6824109269776888
RGC,2_W3D1.2,ENSMUSG00000029673,Auts2,-0.6410881286000628
RGC,2_W3D1.2,ENSMUSG00000055421,Pcdh9,-0.6205716225043512
RGC,2_W3D1.2,ENSMUSG00000055026,Gabrg3,-0.6198339421198885
RGC,2_W3D1.2,ENSMUSG00000018965,Ywhah,-0.6196847574265089
RGC,2_W3D1.2,ENSMUSG00000086322,E130218I03Rik,-0.618422335654037
RGC,2_W3D1.2,ENSMUSG00000032238,Rora,-0.6150248901794909
RGC,2_W3D1.2,ENSMUSG00000038872,Zfhx3,-0.6128505590671685
RGC,2_W3D1.2,ENSMUSG00000037940,Inpp4b,-0.6117246696837736
RGC,2_W3D1.2,ENSMUSG00000052581,Lrrtm4,-0.5856906333512198
RGC,2_W3D1.2,ENSMUSG00000110246,C130073E24Rik,-0.5843055633900471
RGC,2_W3D1.2,ENSMUSG00000049176,Frmpd4,-0.5813715188405074
RGC,2_W3D1.2,ENSMUSG00000054640,Slc8a1,-0.5743515535479615
RGC,2_W3D1.2,ENSMUSG00000035681,Kcnc2,-0.5584798663913642
RGC,2_W3D1.2,ENSMUSG00000020354,Sgcd,-0.5576581263009789
RGC,2_W3D1.2,ENSMUSG00000027777,Schip1,-0.5395724217840816
RGC,30_Novel,ENSMUSG00000060882,Kcnd2,1.263938729610538
RGC,30_Novel,ENSMUSG00000037428,Vgf,0.9291549486481838
RGC,30_Novel,ENSMUSG00000039488,Cntn5,0.9161515202549059
RGC,30_Novel,ENSMUSG00000049252,Lrp1b,0.7032715217141264
RGC,30_Novel,ENSMUSG00000023868,Pde10a,0.7003584278841258
RGC,30_Novel,ENSMUSG00000028222,Calb1,0.6826819828751067
RGC,30_Novel,ENSMUSG00000004698,Hdac9,0.6372265556469068
RGC,30_Novel,ENSMUSG00000025351,Cd63,0.5499054725336482
RGC,30_Novel,ENSMUSG00000055761,Nkain3,0.5304358590159325
RGC,30_Novel,ENSMUSG00000108532,Gm32647,0.5237617061194197
RGC,30_Novel,ENSMUSG00000029088,Kcnip4,0.5118042491130158
RGC,30_Novel,ENSMUSG00000023064,Sncg,0.4832327428423417
RGC,30_Novel,ENSMUSG00000021779,Thrb,0.46690797644137005
RGC,30_Novel,ENSMUSG00000033569,Adgrb3,0.464993128418101
RGC,30_Novel,ENSMUSG00000063229,Ldha,0.44902241897782763
RGC,30_Novel,ENSMUSG00000017390,Aldoc,0.44272023724616516
RGC,30_Novel,ENSMUSG00000029108,Pcdh7,0.4319562503715927
RGC,30_Novel,ENSMUSG00000016559,H3f3b,0.42732187400044996
RGC,30_Novel,ENSMUSG00000027016,Zfp385b,0.4124376358599246
RGC,30_Novel,ENSMUSG00000066842,Hmcn1,0.40531183032576257
RGC,30_Novel,ENSMUSG00000037161,Mgarp,-1.0393381077116755
RGC,30_Novel,ENSMUSG00000054459,Vsnl1,-0.843965783566898
RGC,30_Novel,ENSMUSG00000003657,Calb2,-0.8324530679178568
RGC,30_Novel,ENSMUSG00000063887,Nlgn1,-0.7733026153067853
RGC,30_Novel,ENSMUSG00000060371,Caln1,-0.7561301581824349
RGC,30_Novel,ENSMUSG00000022892,App,-0.5869396526521731
RGC,30_Novel,ENSMUSG00000026163,Sphkap,-0.5768014955589845
RGC,30_Novel,ENSMUSG00000005716,Pvalb,-0.5706723451211348
RGC,30_Novel,ENSMUSG00000047907,Tshz2,-0.5464539899312707
RGC,30_Novel,ENSMUSG00000019828,Grm1,-0.5252675933766785
RGC,30_Novel,ENSMUSG00000050587,Lrrc4c,-0.5127292488579724
RGC,30_Novel,ENSMUSG00000092094,Zfp804b,-0.5070906048938573
RGC,30_Novel,ENSMUSG00000019888,Mgat4c,-0.5069154688554397
RGC,30_Novel,ENSMUSG00000026158,Ogfrl1,-0.45778526328191077
RGC,30_Novel,ENSMUSG00000052727,Map1b,-0.4522907733119548
RGC,30_Novel,ENSMUSG00000045613,Chrm2,-0.43737673034440794
RGC,30_Novel,ENSMUSG00000027210,Meis2,-0.4310391450889671
RGC,30_Novel,ENSMUSG00000106379,Lhfpl3,-0.429944719539556
RGC,30_Novel,ENSMUSG00000045038,Prkce,-0.4019011628297542
RGC,30_Novel,ENSMUSG00000040420,Cdh18,-0.3921493350097705
RGC,31_M2,ENSMUSG00000029304,Spp1,1.1646686054363056
RGC,31_M2,ENSMUSG00000108532,Gm32647,0.9522382035749939
RGC,31_M2,ENSMUSG00000045763,Basp1,0.7085306031554964
RGC,31_M2,ENSMUSG00000025400,Tac2,0.68522783005147
RGC,31_M2,ENSMUSG00000050711,Scg2,0.6068264727224291
RGC,31_M2,ENSMUSG00000055430,Nap1l5,0.603561317912336
RGC,31_M2,ENSMUSG00000052837,Junb,0.5865064389544643
RGC,31_M2,ENSMUSG00000027533,Fabp5,0.5591907325741061
RGC,31_M2,ENSMUSG00000018451,6330403K07Rik,0.5490554632140482
RGC,31_M2,ENSMUSG00000060534,Dcc,0.538462426907776
RGC,31_M2,ENSMUSG00000042581,Thsd7b,0.5333022766958464
RGC,31_M2,ENSMUSG00000050587,Lrrc4c,0.5311048926420623
RGC,31_M2,ENSMUSG00000021991,Cacna2d3,0.5170331875082532
RGC,31_M2,ENSMUSG00000071076,Jund,0.5153229160115017
RGC,31_M2,ENSMUSG00000020121,Srgap1,0.5146343744472234
RGC,31_M2,ENSMUSG00000039683,Sdk1,0.5069636540999749
RGC,31_M2,ENSMUSG00000019986,Ahi1,0.4783628452929572
RGC,31_M2,ENSMUSG00000032549,Rab6b,0.4750445479846857
RGC,31_M2,ENSMUSG00000049775,Tmsb4x,0.46212518682075804
RGC,31_M2,ENSMUSG00000023868,Pde10a,0.4546751591700807
RGC,31_M2,ENSMUSG00000057098,Ebf1,-0.8885967095447526
RGC,31_M2,ENSMUSG00000060371,Caln1,-0.8316170814580905
RGC,31_M2,ENSMUSG00000032387,Rbpms2,-0.7201586055805269
RGC,31_M2,ENSMUSG00000038805,Six3,-0.7017058505947388
RGC,31_M2,ENSMUSG00000036469,Marchf1,-0.6614917480890579
RGC,31_M2,ENSMUSG00000027210,Meis2,-0.6275608146676291
RGC,31_M2,ENSMUSG00000027273,Snap25,-0.6258826842314024
RGC,31_M2,ENSMUSG00000005716,Pvalb,-0.603501830653245
RGC,31_M2,ENSMUSG00000037161,Mgarp,-0.5831496393897664
RGC,31_M2,ENSMUSG00000063626,Unc5d,-0.5734217399225413
RGC,31_M2,ENSMUSG00000032036,Kirrel3,-0.5582442178756679
RGC,31_M2,ENSMUSG00000022748,Cmss1,-0.5494204940862314
RGC,31_M2,ENSMUSG00000039114,Nrn1,-0.5471121596982732
RGC,31_M2,ENSMUSG00000049336,Tenm2,-0.5294357822064826
RGC,31_M2,ENSMUSG00000056755,Grm7,-0.524867024906234
RGC,31_M2,ENSMUSG00000062151,Unc13c,-0.5126199064629493
RGC,31_M2,ENSMUSG00000028033,Kcnq5,-0.505097154335069
RGC,31_M2,ENSMUSG00000021219,Rgs6,-0.49530723417886297
RGC,31_M2,ENSMUSG00000052581,Lrrtm4,-0.47944480597352
RGC,31_M2,ENSMUSG00000027419,Pcsk2,-0.4623423199066245
RGC,32_F_Novel,ENSMUSG00000020953,Coch,0.740324690755
RGC,32_F_Novel,ENSMUSG00000059857,Ntng1,0.6984654240794267
RGC,32_F_Novel,ENSMUSG00000027210,Meis2,0.6086030724900379
RGC,32_F_Novel,ENSMUSG00000029563,Foxp2,0.5974443439033286
RGC,32_F_Novel,ENSMUSG00000003279,Dlgap1,0.4905806857174331
RGC,32_F_Novel,ENSMUSG00000028266,Lmo4,0.4728908758034057
RGC,32_F_Novel,ENSMUSG00000038156,Spon1,0.45978333710500086
RGC,32_F_Novel,ENSMUSG00000024907,Gal,0.3762794201222475
RGC,32_F_Novel,ENSMUSG00000063600,Egfem1,0.364372739830152
RGC,32_F_Novel,ENSMUSG00000037428,Vgf,0.3542774916759406
RGC,32_F_Novel,ENSMUSG00000025889,Snca,0.34510129202894707
RGC,32_F_Novel,ENSMUSG00000039539,Sgcz,0.3389981728368533
RGC,32_F_Novel,ENSMUSG00000039419,Cntnap2,0.3349944653921384
RGC,32_F_Novel,ENSMUSG00000056158,Car10,0.3316152517931078
RGC,32_F_Novel,ENSMUSG00000027238,Frmd5,0.3259193300946656
RGC,32_F_Novel,ENSMUSG00000032076,Cadm1,0.3186409465511338
RGC,32_F_Novel,ENSMUSG00000056296,Synpr,0.31448566076045964
RGC,32_F_Novel,ENSMUSG00000096914,Galntl6,0.3098213772112072
RGC,32_F_Novel,ENSMUSG00000052581,Lrrtm4,0.30737269662879285
RGC,32_F_Novel,ENSMUSG00000055430,Nap1l5,0.30679825948399064
RGC,32_F_Novel,ENSMUSG00000059974,Ntm,-0.6886018835149064
RGC,32_F_Novel,ENSMUSG00000037161,Mgarp,-0.5642490797414745
RGC,32_F_Novel,ENSMUSG00000019888,Mgat4c,-0.5456791548290795
RGC,32_F_Novel,ENSMUSG00000020704,Asic2,-0.4770676394888711
RGC,32_F_Novel,ENSMUSG00000064293,Cntn4,-0.4484042917867919
RGC,32_F_Novel,ENSMUSG00000029309,Sparcl1,-0.4269783683341471
RGC,32_F_Novel,ENSMUSG00000049336,Tenm2,-0.42591936168495215
RGC,32_F_Novel,ENSMUSG00000092341,Malat1,-0.3726233403105828
RGC,32_F_Novel,ENSMUSG00000001175,Calm1,-0.35321517138470837
RGC,32_F_Novel,ENSMUSG00000039114,Nrn1,-0.34461728852397966
RGC,32_F_Novel,ENSMUSG00000092094,Zfp804b,-0.34012506680411364
RGC,32_F_Novel,ENSMUSG00000052387,Trpm3,-0.33912199775872265
RGC,32_F_Novel,ENSMUSG00000039488,Cntn5,-0.33740245496484844
RGC,32_F_Novel,ENSMUSG00000106379,Lhfpl3,-0.3181290005300275
RGC,32_F_Novel,ENSMUSG00000043531,Sorcs1,-0.3172276235892347
RGC,32_F_Novel,ENSMUSG00000014846,Tppp3,-0.2980714410391556
RGC,32_F_Novel,ENSMUSG00000055540,Epha6,-0.29635257406602933
RGC,32_F_Novel,ENSMUSG00000058571,Gpc6,-0.27609418361006016
RGC,32_F_Novel,ENSMUSG00000022311,Csmd3,-0.27126968515790745
RGC,32_F_Novel,ENSMUSG00000061080,Lsamp,-0.26869359564073947
RGC,33_M1,ENSMUSG00000038805,Six3,0.4766175368458917
RGC,33_M1,ENSMUSG00000055421,Pcdh9,0.47413922287382065
RGC,33_M1,ENSMUSG00000039488,Cntn5,0.42990275662283545
RGC,33_M1,ENSMUSG00000040420,Cdh18,0.41223109128611235
RGC,33_M1,ENSMUSG00000022112,Gpc5,0.3836246228066265
RGC,33_M1,ENSMUSG00000021010,Npas3,0.3830004609959696
RGC,33_M1,ENSMUSG00000060924,Csmd1,0.38164257795718987
RGC,33_M1,ENSMUSG00000033061,Resp18,0.3687770142247143
RGC,33_M1,ENSMUSG00000056296,Synpr,0.3333858639858392
RGC,33_M1,ENSMUSG00000020704,Asic2,0.32020483621563733
RGC,33_M1,ENSMUSG00000028525,Pde4b,0.31939337569766024
RGC,33_M1,ENSMUSG00000027533,Fabp5,0.30373209085935243
RGC,33_M1,ENSMUSG00000075334,Rprm,0.28819064587306786
RGC,33_M1,ENSMUSG00000024008,Cpne5,0.2876713883184513
RGC,33_M1,ENSMUSG00000050587,Lrrc4c,0.2868943234586405
RGC,33_M1,ENSMUSG00000092083,Kcnb2,0.2834198765316022
RGC,33_M1,ENSMUSG00000021799,Opn4,0.27275381958369965
RGC,33_M1,ENSMUSG00000026163,Sphkap,0.2598314799363833
RGC,33_M1,ENSMUSG00000022108,Itm2b,0.2485336934752469
RGC,33_M1,ENSMUSG00000018451,6330403K07Rik,0.2447993809424167
RGC,33_M1,ENSMUSG00000003657,Calb2,-0.8507061423174038
RGC,33_M1,ENSMUSG00000029088,Kcnip4,-0.5178337956089794
RGC,33_M1,ENSMUSG00000032564,Cpne4,-0.492502383148436
RGC,33_M1,ENSMUSG00000090223,Pcp4,-0.48822887849670815
RGC,33_M1,ENSMUSG00000108532,Gm32647,-0.45964825584386027
RGC,33_M1,ENSMUSG00000025723,Nmb,-0.36595567682180585
RGC,33_M1,ENSMUSG00000056158,Car10,-0.34670431812007685
RGC,33_M1,ENSMUSG00000063626,Unc5d,-0.33501336241234986
RGC,33_M1,ENSMUSG00000039539,Sgcz,-0.33178143518852515
RGC,33_M1,ENSMUSG00000047139,Cd24a,-0.31192622614354576
RGC,33_M1,ENSMUSG00000046167,Gldn,-0.31142658451604827
RGC,33_M1,ENSMUSG00000032387,Rbpms2,-0.3021418588059899
RGC,33_M1,ENSMUSG00000033307,Mif,-0.27684047537080153
RGC,33_M1,ENSMUSG00000096914,Galntl6,-0.2761790461152873
RGC,33_M1,ENSMUSG00000063142,Kcnma1,-0.2643920348872247
RGC,33_M1,ENSMUSG00000069601,Ank3,-0.2619009947818094
RGC,33_M1,ENSMUSG00000048915,Efna5,-0.24786699897015213
RGC,33_M1,ENSMUSG00000024268,Celf4,-0.24676673846834551
RGC,33_M1,ENSMUSG00000008658,Rbfox1,-0.2388407459881865
RGC,33_M1,ENSMUSG00000059974,Ntm,-0.23688642507708535
RGC,34_Novel,ENSMUSG00000027210,Meis2,1.1993597672507632
RGC,34_Novel,ENSMUSG00000026158,Ogfrl1,0.6876360305894417
RGC,34_Novel,ENSMUSG00000029108,Pcdh7,0.5856403450100159
RGC,34_Novel,ENSMUSG00000053519,Kcnip1,0.5254769471055809
RGC,34_Novel,ENSMUSG00000032564,Cpne4,0.5213581618490781
RGC,34_Novel,ENSMUSG00000052581,Lrrtm4,0.46642125424749303
RGC,34_Novel,ENSMUSG00000039488,Cntn5,0.46438710294614965
RGC,34_Novel,ENSMUSG00000030246,Ldhb,0.41154048609158567
RGC,34_Novel,ENSMUSG00000043531,Sorcs1,0.40837077460841525
RGC,34_Novel,ENSMUSG00000054459,Vsnl1,0.40250109832255637
RGC,34_Novel,ENSMUSG00000064341,mt-Nd1,0.3994431916624718
RGC,34_Novel,ENSMUSG00000041959,S100a10,0.3990502782909829
RGC,34_Novel,ENSMUSG00000056296,Synpr,0.3896019118931806
RGC,34_Novel,ENSMUSG00000060882,Kcnd2,0.38698555582835437
RGC,34_Novel,ENSMUSG00000059857,Ntng1,0.3861147476885724
RGC,34_Novel,ENSMUSG00000033569,Adgrb3,0.38459401634489
RGC,34_Novel,ENSMUSG00000033615,Cplx1,0.3741058729776011
RGC,34_Novel,ENSMUSG00000037940,Inpp4b,0.36348312664401183
RGC,34_Novel,ENSMUSG00000024211,Grm8,0.3597641285433602
RGC,34_Novel,ENSMUSG00000038805,Six3,0.3496648914604902
RGC,34_Novel,ENSMUSG00000092341,Malat1,-0.8877887598475548
RGC,34_Novel,ENSMUSG00000029304,Spp1,-0.7532468850421309
RGC,34_Novel,ENSMUSG00000032452,Clstn2,-0.7397676032040432
RGC,34_Novel,ENSMUSG00000003657,Calb2,-0.6054850604451019
RGC,34_Novel,ENSMUSG00000026163,Sphkap,-0.5919187887870044
RGC,34_Novel,ENSMUSG00000063887,Nlgn1,-0.5268168565936133
RGC,34_Novel,ENSMUSG00000055026,Gabrg3,-0.5103885282301396
RGC,34_Novel,ENSMUSG00000019888,Mgat4c,-0.4709250628410272
RGC,34_Novel,ENSMUSG00000041014,Nrg3,-0.4658391587389421
RGC,34_Novel,ENSMUSG00000044349,Snhg11,-0.4410340392030385
RGC,34_Novel,ENSMUSG00000046447,Camk2n1,-0.43656772198358906
RGC,34_Novel,ENSMUSG00000019505,Ubb,-0.43627554880190134
RGC,34_Novel,ENSMUSG00000037161,Mgarp,-0.4220936747977721
RGC,34_Novel,ENSMUSG00000057098,Ebf1,-0.3990454821332628
RGC,34_Novel,ENSMUSG00000035242,Oaz1,-0.39537638185371543
RGC,34_Novel,ENSMUSG00000020953,Coch,-0.3816025920058814
RGC,34_Novel,ENSMUSG00000092094,Zfp804b,-0.36194236064593743
RGC,34_Novel,ENSMUSG00000031558,Slit2,-0.35932901098089265
RGC,34_Novel,ENSMUSG00000029245,Epha5,-0.350058513878001
